tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,8.94036584618619,104.42329522265003,-0.9696836619104597,0.01087801455451558,5537.557665117162,56.2004005022325,0.0,2.7304157808755836,0.02405793484512512,-0.99068579581335,-0.537394797697457,-0.9115624608153063,0.07355709773253168,1.866620798315435,4.167061892893348,-0.99068579581335,-0.537394797697457,104.39251967956147,0.0,2.5114684367693325,535,True
adipose_subcutaneous,raw,ENSG00000284471.1,ENSG00000284471,3.4042232644794663,1594148041310.3972,-3.1055450217302236,0.43821159480611377,9492.270797083265,8.288034639169183,0.0,-6.795097074589075,1.0,-1.0,-0.537394797697457,-0.933733776661329,0.07432068027384911,1.853925787860682,4.323319424940588,-1.0,-0.537394797697457,150.006038479672,0.0,150.00603847966931,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,1.0164083352719557,45.168002569360084,-0.9748426361909519,0.05845056871882743,1546.0805128588058,9.840841213366225,0.0,0.36571208385134546,0.9353433789113711,-0.9899578068110024,-0.5681128600829338,-0.9374872677442004,0.05388544908220935,3.0894148604898626,14.651797133406493,-0.9899578068110024,-0.5681128600829338,45.166597992936794,0.0,42.246278380645045,326,True
adipose_visceral_omentum,raw,ENSG00000284471.1,ENSG00000284471,6.6128394511405295,341149856701.1849,-1.3020227839969485,0.06704140517389766,7962.873142114944,15.481557483277674,0.0,-6.371058544585283,1.0,-1.0,-0.5681128600829338,-0.9652825371117708,0.05076425321500804,3.0240405114480002,15.174458783846994,-1.0,-0.5681128600829338,523.4252289061192,0.0,523.4252289061025,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.09338304041013316,150.8969131984548,-1.075354472852675,0.0901849043895603,27.524594129336624,10.704256031139282,0.0,-1.3462710927256938,1.0,-0.9895022840388722,-0.3927402394622373,-0.953199758054008,0.05734379102780762,6.8991500378246675,61.327254210037694,-0.9895022840388722,-0.3927402394622373,60.96951481176213,0.0,60.96951481176213,147,True
adrenal_gland,raw,ENSG00000284471.1,ENSG00000284471,0.7115831559589191,436434808114.3399,-1.775537042369124,0.16786622663206427,341.02683913648383,11.649573782124557,0.0,-6.5336251695529395,1.0,-1.0,-0.3927402394622373,-0.9766792014709803,0.046716081512777195,7.456789636949739,83.21573234617374,-1.0,-0.3927402394622373,234.57513028043675,0.0,234.57513028043343,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.7512420430297688,70.09211438993441,-1.0194688190276384,0.22845847470388647,181.16995815016497,7.873124535347631,0.0,-0.20419644610211676,1.0,-0.9864819987498276,0.2523914362799258,-0.8425892860190423,0.14801829438368627,2.7868337329999453,11.690911556597095,-0.9864819987498276,0.2523914362799258,68.64595459717897,0.0,68.64595459717897,414,True
artery_aorta,raw,ENSG00000284471.1,ENSG00000284471,0.750356564602105,108.5703630629787,-1.1136815283907076,0.26475906515116926,293.1110518887057,7.296894301713015,0.0,-0.6072311788442297,1.0,-1.0,0.2523914362799258,-0.8619321279912786,0.14794504347808202,2.6933323178611004,11.36864189965543,-1.0,0.2523914362799258,90.29062351602974,0.0,90.29062351602974,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.43425549593909235,2300704825044.6987,-5.099763090770267,0.8303862539542489,78.11218640564941,8.557408754316365,0.0,-7.0103935400023945,1.0,-0.983458039460144,-0.0750944069768201,-0.8801823377713749,0.11711176450841733,2.967548791189452,13.89296975945426,-0.983458039460144,-0.0750944069768201,48.98048493363783,0.0,48.98048493363783,194,True
artery_coronary,raw,ENSG00000284471.1,ENSG00000284471,1.0573595359837553,1797321691877.7927,-3.7539067178815695,0.5657701012731011,243.55812489619467,9.195654298096711,0.0,-6.883736381924036,1.0,-1.0,-0.0750944069768201,-0.9132663191330104,0.11311145457250472,2.9533431347496495,14.301647392016047,-1.0,-0.0750944069768201,92.24106551085205,0.0,92.24106551085205,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.9973551849050833,80.91411224062428,-1.0301883547338244,0.20065194535155595,192.28220424994007,6.587136831494429,0.0,-0.3067267563432194,1.0,-0.9866692413628816,-0.0955898932975259,-0.8668359944137599,0.11792878595446764,2.2787507419872113,7.249058148757062,-0.9866692413628816,-0.0955898932975259,77.19599654634375,0.0,77.19599654634375,530,True
artery_tibial,raw,ENSG00000284471.1,ENSG00000284471,2.145697524939969,1741484044703.7217,-4.658452657986038,0.762619336478594,2306.1921183671784,8.461446092969366,0.0,-6.784293445946446,1.0,-1.0,-0.0955898932975259,-0.897862629579295,0.11762549558674815,2.231690369288532,7.25274617161522,-1.0,-0.0955898932975259,176.3440967057454,0.0,176.3440967057454,691,True
bladder,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.807027346762772,8.015683836738983,-0.9774002744820409,0.0036955297524849835,39.29653332492294,43.056415407248956,0.0,5.0144726205083145,3.4687613683810625e-06,-0.9905037641211966,-0.8648880850883547,-0.9586714608077163,0.03172845440322168,1.6392739461709027,1.7717104372556571,-0.9905037641211966,-0.8648880850883547,8.00963549026281,0.0,2.7783514163437495e-05,49,True
bladder,raw,ENSG00000284471.1,ENSG00000284471,1.2564102695418464,45.71713123646303,-0.9983177618991557,9.096495377046e-06,141.43589743589746,20744.039407204265,,261.5341226202598,,-1.0,-0.8648880850883547,-0.9737000205140015,0.0321909728735862,1.7163808775871654,2.6894638503947457,-1.0,-0.8648880850883547,0.0,0.0,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.5921364520146651,9.261910960731335,-0.8519636492274651,0.3830216388922055,173.4141404064331,3.6833527479191615,0.0,0.49584232940687034,0.8841947132617828,-0.9862561964739074,0.1456252890080955,-0.6752665218313814,0.23222936488856435,1.0499986304753497,0.8998764154445915,-0.9862561964739074,0.1456252890080955,9.251423051379405,0.0,8.180059352177862,177,True
brain_amygdala,raw,ENSG00000284471.1,ENSG00000284471,0.5270987852380181,9.407228262460793,-0.873487141284925,0.4111338639058145,211.39405063917894,3.50553128076447,0.0,0.43517748431065195,0.9094613179457142,-1.0,0.1456252890080955,-0.6824429522881463,0.23457111847172638,1.0291038507235375,0.8654584300978163,-1.0,0.1456252890080955,9.387040416135365,0.0,8.537150148468154,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,1.558329543889845,9.075977562519173,-0.7421750952995892,0.433125494169874,150.5921011567272,3.519391474033407,0.0,0.7845303093996385,0.7345617759170467,-0.9824500346657252,0.3356947624961972,-0.5459383770825151,0.3064748944327214,0.8027324865912128,-0.0031295955307046874,-0.9824500346657252,0.3356947624961972,9.057421968757609,0.0,6.653235966600663,228,True
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000284471.1,ENSG00000284471,1.6455325849540026,9.267606013892491,-0.7408842556409619,0.42048248288094797,130.27186176171574,3.6208705722634176,0.0,0.8714869579970204,0.6835866726479938,-1.0,0.3356947624961972,-0.5556821887331049,0.3102427842436489,0.7838702183302171,-0.015801642967129936,-1.0,0.3356947624961972,9.254412379309336,0.0,6.326192965684473,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,-0.23569789081596765,44.509740460052434,-1.7617503234830914,1.1151301609894368,91.88963880704623,3.3702531559852593,0.0,-0.9774569494195277,1.0,-0.9910097830392556,0.8957485468448825,-0.5927816516581217,0.32453897708828044,1.1241327314261238,1.216088672198774,-0.9910097830392556,0.8957485468448825,27.452960034767226,0.0,27.452960034767226,296,True
brain_caudate_basal_ganglia,raw,ENSG00000284471.1,ENSG00000284471,-0.12814339029499122,35.33139735520675,-1.5242193215022222,1.0045221930690786,102.58767473683875,3.406944519032878,0.0,-0.7380206024731233,1.0,-1.0,0.8957485468448825,-0.5982112296360135,0.3257381614334766,1.1207778273941615,1.2045477940506677,-1.0,0.8957485468448825,26.801720919332173,0.0,26.801720919332173,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.5794812576937538,10.307589000828886,0.0886021928024561,1.0455837883245476,262.6226681765223,2.325926378206033,0.0,1.4516282372153269,0.3019990584303833,-0.9846437382856124,1.808251175525948,0.20571151217876255,0.6384304723765911,0.27234450460896303,-0.6812529625460324,-0.9846437382856124,1.808251175525948,9.618287479208488,0.0,2.9047137624337087,274,True
brain_cerebellar_hemisphere,raw,ENSG00000284471.1,ENSG00000284471,0.6614254077195247,10.220527770173101,0.07141211227802707,1.064290706235713,238.054058455605,2.307885753876529,0.0,1.4236763801438401,0.3152270663120697,-1.0,1.808251175525948,0.19265326475444383,0.6471425601015521,0.2488728616616347,-0.6784570194002333,-1.0,1.808251175525948,9.50783810633892,0.0,2.9971279132313215,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,-0.5162379895732594,12.782707915563668,0.060069411894170345,0.7463766294522792,196.86050679711823,2.571113429873199,0.0,1.7398759721089085,0.19041817321953325,-0.8581814084052464,1.4170207428572763,0.07426781085611399,0.45304556827982023,0.11427009217142238,-0.35702900458097897,-0.8581814084052464,1.4170207428572763,12.3137184776664,0.0,2.344755778056848,263,True
brain_cerebellum,raw,ENSG00000284471.1,ENSG00000284471,-0.5168290692215785,13.601265206859981,0.06881416902047735,0.7368757627466241,243.76112193085532,2.587480981181586,0.0,2.051270471770193,0.08997877293602917,-1.0,1.4170207428572763,0.06215200847803752,0.46459023258515286,0.0429369061555263,-0.31201800523788625,-1.0,1.4170207428572763,13.1228870583819,0.0,1.1807812748913007,266,True
brain_cortex,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,1.357643427752175,19.7080928672649,-0.73802780084026,0.20130777226683907,208.20125790950868,7.139460490220659,0.0,1.6876241401237926,0.24074603207137615,-0.978254500053906,0.2782464909022972,-0.6654068552530827,0.19983333181144375,1.1546977176980902,1.8262551628033492,-0.978254500053906,0.2782464909022972,19.707601959982615,0.0,4.74452697350789,268,True
brain_cortex,raw,ENSG00000284471.1,ENSG00000284471,1.3480373481667949,19.926584788040124,-0.7362369827870954,0.20199265713022577,336.8523632483956,7.102715057458507,0.0,1.8466871097915787,0.18175257826996838,-1.0,0.2782464909022972,-0.6678853229919487,0.20115330892177138,1.126435642942551,1.777569772625701,-1.0,0.2782464909022972,19.926232809317586,0.0,3.6216441883011066,270,True
brain_frontal_cortex_ba9,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,1.047333759981191,11.915117322949676,-0.6038429902543148,0.44285104609780457,349.1182463364529,3.5171588873972417,0.0,1.206170167396577,0.48208563782983155,-0.9815467081476796,0.4975306169697557,-0.486644375296612,0.30295861514281364,0.6888897907156606,0.02611672194845971,-0.9815467081476796,0.4975306169697557,11.890575462168854,0.0,5.7322756558434165,266,True
brain_frontal_cortex_ba9,raw,ENSG00000284471.1,ENSG00000284471,1.0128254353038428,12.114958462032572,-0.6020127998531263,0.44384836039217795,355.4387088911146,3.5034244828909746,0.0,1.2680882623995458,0.44632833791130244,-1.0,0.4975306169697557,-0.4923695309624489,0.3060614288728274,0.6639649837836052,0.009208505804187528,-1.0,0.4975306169697557,12.088758878517137,0.0,5.395555657659054,269,True
brain_hippocampus,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,1.0132357413515938,17.528891649587013,-0.9152860373085887,0.4023412663527231,390.67272827258523,4.814862608018419,0.0,0.24672052755057522,0.9700240612402712,-0.9854775926231476,0.4545338898697313,-0.6627648599732592,0.26982053864647226,1.4178214241334248,2.163848668973629,-0.9854775926231476,0.4545338898697313,17.528705187116987,0.0,17.003265793890627,248,True
brain_hippocampus,raw,ENSG00000284471.1,ENSG00000284471,1.0781278026112588,17.48807733839371,-0.8998023057395189,0.38645866220471076,321.31632470444697,4.956081473026524,0.0,0.36666518828506656,0.9349901617789665,-1.0,0.4545338898697313,-0.6720222951896796,0.2717442249970816,1.3992638961700152,2.129987710170732,-1.0,0.4545338898697313,17.48794848623531,0.0,16.351059784327386,255,True
brain_hypothalamus,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.38779542227223956,20.18137341057709,-0.8349456653743343,0.4803264090775728,125.40692301153618,5.207817813075404,0.0,0.4329635584015343,0.9105296421854702,-0.9819983007057952,0.9338483101884584,-0.6144123619326303,0.29671915991026165,1.807094804754609,5.475001061016723,-0.9819983007057952,0.9338483101884584,20.181346890841276,0.0,18.37571456333856,255,True
brain_hypothalamus,raw,ENSG00000284471.1,ENSG00000284471,0.526693873744037,19.76458609106509,-0.7828021952808426,0.42562863372023596,135.44841606631343,5.703823085091215,0.0,0.7216715625231954,0.7707427902234529,-1.0,0.9338483101884584,-0.6174130439409365,0.29750115286921225,1.792124210521548,5.4144357051462055,-1.0,0.9338483101884584,19.764497794935803,0.0,15.233344177834104,257,True
brain_nucleus_accumbens_basal_ganglia,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,-5.245370230209509,4774683.314508902,-32.43170525675626,9.03016525594093,329.31421210320616,5.273039143613029,0.0,-4.923772428537902,1.0,-0.9919850508961178,1.2381845921071817,-0.42367456397034603,0.4307683675871997,0.800078586783532,0.3832593632743544,-0.9919850508961178,1.2381845921071817,21.596326641633105,0.0,21.596326641633105,280,True
brain_nucleus_accumbens_basal_ganglia,raw,ENSG00000284471.1,ENSG00000284471,,,,,,,,,,,,,,,,,,,,,285,False
brain_putamen_basal_ganglia,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,,,,,,,,,,,,,,,,,,,,,248,False
brain_putamen_basal_ganglia,raw,ENSG00000284471.1,ENSG00000284471,0.40695456081939474,36.53802485397661,-1.4239827728632823,0.6746543652756779,163.09765229634306,3.76956745076948,0.0,-0.8887546252677033,1.0,-1.0,0.3742994693146555,-0.710988047992951,0.26360676627297625,1.5993129651618079,2.9633164625683266,-1.0,0.3742994693146555,24.586353316288843,0.0,24.586353316288843,254,True
brain_spinal_cord_cervical_c-1,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.19933980632490128,13.996362637913276,-0.826808506544719,0.35267795165991483,157.71134254373712,4.922777228811031,0.0,0.6312999009288757,0.8193280890389145,-0.9842426889528532,0.4008384597464423,-0.7009869514796756,0.2051869155330059,1.3300525256770424,3.4585089674594727,-0.9842426889528532,0.4008384597464423,13.996281792337033,0.0,11.467546814565653,194,True
brain_spinal_cord_cervical_c-1,raw,ENSG00000284471.1,ENSG00000284471,0.011800400565379716,14.848168677899208,-0.8960302077081005,0.4265794044890635,124.17789772095816,4.299432271765849,0.0,0.3446849256879386,0.9423264806957489,-1.0,0.4008384597464423,-0.7156444538581228,0.21027641386423693,1.2427476556011892,3.0861490291780305,-1.0,0.4008384597464423,14.846637493070968,0.0,13.990379659011122,204,True
brain_substantia_nigra,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,-0.13975350219906557,9.009029634088165,-0.8710447496467429,0.3988831174301665,134.3018074527547,2.8737313184741717,0.0,0.406306526615923,0.9194767298434618,-0.98564470702293,-0.0605003329702537,-0.7216205624449954,0.1840023901391825,0.7939987811404006,0.40425546640755483,-0.98564470702293,-0.0605003329702537,8.864012207157815,0.0,8.150252957529993,175,True
brain_substantia_nigra,raw,ENSG00000284471.1,ENSG00000284471,-0.3732454851050017,9.73996566361759,-0.9192913715737892,0.4516764425999478,134.79223930299526,2.688902540603158,0.0,0.25270132810971463,0.9677087149497302,-1.0,-0.0605003329702537,-0.7337901553435747,0.18874885664456323,0.7559907124109337,0.31818227414089817,-1.0,-0.0605003329702537,9.477796940861962,0.0,9.171746698196014,183,True
breast_mammary_tissue,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,0.9585088844367518,3126505160027.074,-7.148770179496128,1.2601049332668437,139.03181204844364,8.865937732527641,0.0,-6.9147602984169225,1.0,-0.987520000441386,0.751035176667862,-0.821588016716585,0.19751001785545588,2.820807931638354,12.569242078159277,-0.987520000441386,0.751035176667862,129.53896657926057,0.0,129.53896657926057,413,True
breast_mammary_tissue,raw,ENSG00000284471.1,ENSG00000284471,2.172805370414257,2919487421595.6772,-5.0481359001670505,0.8386503935854569,951.4850613685906,9.779124233542767,0.0,-6.826359036057975,1.0,-1.0,0.751035176667862,-0.8566456243267501,0.19069686166074193,2.9133400928192255,13.473356951173812,-1.0,0.751035176667862,222.03617779650276,0.0,222.03617779650273,514,True
cells_cultured_fibroblasts,excluded_at_or_below_-1,ENSG00000284471.1,ENSG00000284471,2.3622568218988604,45.83046776950749,-0.9652124875578958,0.025279728586315758,983.9120366768796,19.790881726535467,0.0,1.3434520507031629,0.4055836918020375,-0.9892273210414014,-0.61144122426216,-0.9380315974443644,0.04978436833895112,2.739464967148091,10.94397813144272,-0.9892273210414014,-0.61144122426216,45.830299518511275,0.0,18.588022075110946,293,True
