tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,7,False
adipose_subcutaneous,raw,ENSG00000232353.5,ENSG00000232353,0.17948717948717954,761.3245687023374,-0.9959519910716502,0.001309058209556796,7.743589817210714,376.31682694373904,0.0,-1.0,-0.6476166018405975,-0.9985507106580386,0.018981447486339415,16.49693587495812,288.2612517447767,-0.6476166018405975,759.1510990707169,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,2,False
adipose_visceral_omentum,raw,ENSG00000232353.5,ENSG00000232353,2.122618062652404,543.513967530387,-0.9986809591245579,0.0015626032191424822,2311.242485885346,98.69023574538527,0.0,-1.0,-0.8896354201927335,-0.9997305197288783,0.004961369130066775,20.166069683441766,425.90834408241204,-0.8896354201927335,543.3228471332109,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,0.25641025641025644,0.998931802930042,-0.9579413514098374,0.00018195038751216301,7.435897435897438,571.7825927168803,0.0,-0.9587724402465186,-0.884376744842941,-0.9196035319148038,0.024361298594002042,-0.19817474226962828,-1.2722122843520411,-0.884376744842941,0.9556144574187106,0.0,11,True
adrenal_gland,raw,ENSG00000232353.5,ENSG00000232353,0.2820512820493622,290.94797264853685,-0.9986425133549899,0.0005535105715229624,11.897435897479607,291.94781068064964,0.0,-1.0,-0.884376744842941,-0.9970021655968232,0.015906088478437178,5.455179633816157,29.266162664251276,-0.884376744842941,290.91032313946465,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,7,False
artery_aorta,raw,ENSG00000232353.5,ENSG00000232353,0.17948717946482318,525.0808947471033,-0.9981882483068802,0.0008774238036625717,5.743589745789314,270.19243498130106,0.0,-1.0,-0.8305521286077248,-0.9984956718580251,0.013106426748838862,9.61322125685252,98.69977316145993,-0.8305521286077248,516.2235106125129,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,1,False
artery_coronary,raw,ENSG00000232353.5,ENSG00000232353,0.02564102564102564,276.0074521634812,-0.9992506027250613,0.00010749399773318642,0.9743589743590321,799.5168861343094,0.0,-1.0,-0.9384795362946488,-0.9997704460309502,0.0037579604337125024,16.27893563223201,263.0037453183526,-0.9384795362946488,254.71129730001033,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,0,False
artery_tibial,raw,ENSG00000232353.5,ENSG00000232353,0.0,691.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,5.643321381100175e-187,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,0,False
bladder,raw,ENSG00000232353.5,ENSG00000232353,0.0,77.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,6.288505735813509e-188,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,0,False
brain_amygdala,raw,ENSG00000232353.5,ENSG00000232353,0.0,181.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.478207192444474e-187,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,2,False
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000232353.5,ENSG00000232353,0.05128205052861009,258.38526948433963,-0.999466670033735,0.0002494785228919491,1.8974358995463119,276.7450212986993,0.0,-1.0,-0.9506466466877236,-0.9996300495174759,0.004026542532733333,10.986939951608683,120.95848884357461,-0.9506466466877236,252.15610655670102,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,1,False
brain_caudate_basal_ganglia,raw,ENSG00000232353.5,ENSG00000232353,0.02563956972568605,313.7645081695724,-0.9996400146163863,0.0001222367018477141,0.9743589744416422,353.88284804768443,0.0,-1.0,-0.9690523626968012,-0.9998968412089894,0.0017867626727784745,17.233784972593998,295.0033444816063,-0.9690523626968012,313.7057282215008,0.0,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,2,False
brain_cerebellar_hemisphere,raw,ENSG00000232353.5,ENSG00000232353,0.051282051282033926,312.07383598810924,-0.9988839224038182,0.0004719816146413892,1.897435898872003,304.45095747411574,0.0,-1.0,-0.8972760335312034,-0.9993416725140145,0.00779574792797016,11.91900106255161,142.14170562711732,-0.8972760335312034,302.2595840105921,0.0,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000232353.5,ENSG00000232353,,,,,,,,,,,,,,,,,1,False
brain_cerebellum,raw,ENSG00000232353.5,ENSG00000232353,0.025641021312618546,279.4943468570835,-0.9987891882717866,0.0006142659061659632,0.9743589823403569,246.35457050366665,0.0,-1.0,-0.8917846894359605,-0.9995931755241954,0.006635106404139564,16.217391084416327,261.0037735849059,-0.8917846894359605,277.3579222123954,0.0,266,True
