tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000251438.2,ENSG00000251438,,,,,,,,,,,,,,,,,8,False
adipose_subcutaneous,raw,ENSG00000251438.2,ENSG00000251438,0.20513749259633784,779.6939865561553,-0.9987996649983949,0.0005658886030037128,8.358974363051406,272.68236643194365,0.0,-1.0,-0.8896875425372118,-0.9991497328568287,0.00834072892326369,10.416371343228596,112.4559483792448,-0.8896875425372118,760.7323041912825,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000251438.2,ENSG00000251438,0.26228460251849667,580572314002.1947,-1.437559396909275,0.09324522311927061,15.938436656793131,9.254321422718094,0.0,-0.9657800580226508,-0.8273819181762997,-0.937551411935522,0.03157196284649315,2.054923562695172,4.729482133562875,-0.8273819181762997,4.429040344262433,0.0,22,True
adipose_visceral_omentum,raw,ENSG00000251438.2,ENSG00000251438,0.564102564102569,628.1356921098871,-0.9980770766103915,0.0007180479154699529,35.589743665050776,336.1884393619109,0.0,-1.0,-0.8273819181762997,-0.9976595077727111,0.013290737578671606,7.181735331663188,63.50303858314322,-0.8273819181762997,617.3913695460094,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000251438.2,ENSG00000251438,,,,,,,,,,,,,,,,,8,False
adrenal_gland,raw,ENSG00000251438.2,ENSG00000251438,0.20512820435215343,303.05813348072803,-0.998567150201458,0.0005683901702603026,8.358974399817269,308.21231919203143,0.0,-1.0,-0.874692752979644,-0.9983560639898684,0.010876118321984164,7.822310882246411,69.38363689520115,-0.874692752979644,302.1282551252394,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000251438.2,ENSG00000251438,,,,,,,,,,,,,,,,,8,False
artery_aorta,raw,ENSG00000251438.2,ENSG00000251438,0.20512820512820523,507.18889789515674,-0.9967914686900181,0.0010809312632943278,10.358974358974358,365.4628964733767,0.0,-1.0,-0.7174558146680887,-0.9981866132669912,0.016474248473911487,12.552376854836876,188.3179524731564,-0.7174558146680887,503.4226302351655,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000251438.2,ENSG00000251438,,,,,,,,,,,,,,,,,3,False
artery_coronary,raw,ENSG00000251438.2,ENSG00000251438,0.07692307692308782,286.91325702389935,-0.9984812520932569,0.0005713736111888221,2.7692307875553004,328.9147418343829,0.0,-1.0,-0.8655924092654504,-0.9989122995222589,0.011341284683693111,11.028809905059841,122.0110700123316,-0.8655924092654504,284.5504461367485,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000251438.2,ENSG00000251438,,,,,,,,,,,,,,,,,5,False
artery_tibial,raw,ENSG00000251438.2,ENSG00000251438,2.6611948171842634,635.0004462555727,-0.997610863479124,0.0027329732047932888,3220.9140303495874,101.18955347791002,0.0,-1.0,-0.802061658169518,-0.9993196904036109,0.009153583634073165,16.993687695532923,329.53918706020914,-0.802061658169518,634.5095724431325,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000251438.2,ENSG00000251438,,,,,,,,,,,,,,,,,0,False
