tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000250623.1,ENSG00000250623,2.5022378296013135,32.555202672783125,-0.9039592180192536,0.02516679932035739,499.2537722887239,37.03287832908184,0.0,-0.981053963998845,-0.2449363929239471,-0.8345563140811724,0.10639393235263549,2.1358381687301495,7.136514712236261,-0.2449363929239471,32.549719243151664,0.0,179,True
adipose_subcutaneous,raw,ENSG00000250623.1,ENSG00000250623,4.5897435897435885,577.6014695621452,-0.9913100499954715,0.0025632827274900257,2199.435897451736,411.7890457843233,0.0,-1.0,-0.2449363929239471,-0.9585232215973807,0.0893023379426856,2.9733676712562565,12.148249749136625,-0.2449363929239471,576.0290749713748,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000250623.1,ENSG00000250623,0.8411147348782643,10.41826702196741,-0.8920613977212409,0.1169322043622787,262.3141114533629,5.266157678729895,0.0,-0.9570195397986476,-0.456636761529856,-0.8334182238912724,0.0939447659406944,1.3672526711016582,2.0890195850218385,-0.456636761529856,10.418226574732651,0.0,169,True
adipose_visceral_omentum,raw,ENSG00000250623.1,ENSG00000250623,4.533768257403132,390.4649831713099,-0.993224325600253,0.0059118666487928875,1543.091972107371,128.3603733964539,0.0,-1.0,-0.456636761529856,-0.9520403404388842,0.09071381510841069,2.181599357505782,5.005996763198057,-0.456636761529856,388.4441652391458,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000250623.1,ENSG00000250623,0.465532505575957,2.0006706257434765,-0.916089196399307,0.04265103062482331,46.30467314080128,8.803833970796292,0.0,-0.94774132226401,-0.6505758380956261,-0.8586746155584369,0.0765371035263829,0.8886146471250455,-0.1257400609953856,-0.6505758380956261,2.0006599674285694,0.0,36,True
adrenal_gland,raw,ENSG00000250623.1,ENSG00000250623,0.9414531200974999,248.20432704712806,-0.9956489927553394,0.0039033472377095384,161.68668472772285,125.02273193019712,0.0,-1.0,-0.6505758380956261,-0.9827535124071314,0.053334568702851894,3.53727633666202,12.890808816553372,-0.6505758380956261,247.04062257728793,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000250623.1,ENSG00000250623,0.6165272479406241,4.964588426900677,-0.8790063957837585,0.042612174453839205,33.009319384542096,15.809672411077427,0.0,-0.9382279490876504,-0.4026395041323901,-0.8141705349441491,0.10404846565620199,1.64358429508468,3.297235131846775,-0.4026395041323901,4.964469605535441,0.0,52,True
artery_aorta,raw,ENSG00000250623.1,ENSG00000250623,1.333333324068677,475.9110468797152,-0.9933777397818484,0.002359697190799954,124.66666668529223,354.0411998306447,0.0,-1.0,-0.4026395041323901,-0.9795272623243554,0.06756288503421919,4.127394447060926,20.31146570794391,-0.4026395041323901,465.04725619029193,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000250623.1,ENSG00000250623,0.2604895289497133,2.983380964240934,-0.8603084047558222,0.0715801968492112,62.647222953112916,7.036471074711651,0.0,-0.954248113085713,-0.5041585289149604,-0.8200512264873618,0.1035576392685879,1.6400164141650122,2.2473064891990226,-0.5041585289149604,2.9833808417163485,0.0,43,True
artery_coronary,raw,ENSG00000250623.1,ENSG00000250623,1.1315739385791812,218.5022517867136,-0.9938020660243139,0.003974608913720182,134.44805710054894,174.22104814338766,0.0,-1.0,-0.5041585289149604,-0.9711276221602856,0.07787953522863553,3.357067011638433,12.807366331669144,-0.5041585289149604,216.26233902641695,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000250623.1,ENSG00000250623,0.3243894442158003,6.652367625871947,-0.8778929621512351,0.041600608481765534,64.77588226725999,11.821973292176844,0.0,-0.9407679520788174,-0.5301369403630694,-0.8476124312113811,0.07940507211088035,2.3144137006073775,5.991339250529725,-0.5301369403630694,6.6522236329965265,0.0,60,True
