tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000303159.1,ENSG00000303159,1.0874457569448623,45.710086923618555,0.06389886791611853,0.6138615903456813,380.34153354953844,4.538065090177181,0.0,-0.8984144634311224,2.0337172372675023,0.11465817801385704,0.4619274452712208,0.49435528484332525,0.3800489842908159,2.0337172372675023,45.708054667052835,0.0,713,True
adipose_subcutaneous,raw,ENSG00000303159.1,ENSG00000303159,0.9013346583528589,47.26580075519568,0.06527398126409216,0.6182929473806078,443.5066242022574,4.502395120622701,0.0,-1.0,2.0337172372675023,0.11309703210627461,0.4634844574714554,0.4792924967113936,0.3835517516517988,2.0337172372675023,47.26356988856921,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000303159.1,ENSG00000303159,4.729432213365993,26.986076105380445,-0.21560825279752902,0.6252338174760392,879.7109683526769,4.833818921400268,0.0,-0.94314599167017,1.9214572779159087,0.041855288593912514,0.5878616791832317,0.7451252736220909,-0.05735339599481737,1.9214572779159087,26.985821313176352,0.0,586,True
adipose_visceral_omentum,raw,ENSG00000303159.1,ENSG00000303159,4.695344843605587,27.79847687114348,-0.205202955020187,0.6118833342923645,893.9665872097155,4.915237228116285,0.0,-1.0,1.9214572779159087,0.0400804073526963,0.5889319094658829,0.7393978332537863,-0.058070228409305535,1.9214572779159087,27.79831647385658,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000303159.1,ENSG00000303159,0.5094397160072769,18.754838197422718,-0.27352568476929773,0.4656028789077244,272.1875491673437,4.725952677279836,0.0,-0.9400688669449542,1.2824042190783147,-0.2050552893553356,0.366364919349355,0.9269790577385151,1.5550999423163292,1.2824042190783147,18.75442433823586,0.0,293,True
adrenal_gland,raw,ENSG00000303159.1,ENSG00000303159,0.478307410953769,19.214344372340236,-0.2703905217430757,0.4686462375718317,255.01968322003046,4.685801796743618,0.0,-1.0,1.2824042190783147,-0.21044474502072313,0.37091766947443544,0.863761912314143,1.4989750759430827,1.2824042190783147,19.213723090308452,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000303159.1,ENSG00000303159,1.459143919749194,29.811438083255943,0.2143885034027059,0.5632917550125897,266.28147099671435,4.544621234459381,0.0,-0.8575408148774628,2.024544861067975,0.291365005997506,0.4650098165814053,0.5362282531378796,0.4688903410999732,2.024544861067975,29.810361460941166,0.0,470,True
artery_aorta,raw,ENSG00000303159.1,ENSG00000303159,1.3466449283372985,31.450499616308495,0.21214951891075234,0.5678821390565213,350.8873421135356,4.51346132758978,0.0,-1.0,2.024544861067975,0.28589312037887243,0.4715582010079454,0.4595627001215221,0.5260902909225376,2.024544861067975,31.449304230484543,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000303159.1,ENSG00000303159,1.0523722410390293,13.746485245869643,0.11135522051090821,0.5600725983798532,373.64292541179185,3.634003621474614,0.0,-0.8467277490603334,1.55053378940101,0.15841017561211032,0.44674525278065347,0.30495581164127106,-0.06106029458593065,1.55053378940101,13.727731472059075,0.0,268,True
artery_coronary,raw,ENSG00000303159.1,ENSG00000303159,1.0523722410390293,13.746485245869643,0.11135522051090821,0.5600725983798532,373.64292541179185,3.634003621474614,0.0,-0.8467277490603334,1.55053378940101,0.15841017561211032,0.44674525278065347,0.30495581164127106,-0.06106029458593065,1.55053378940101,13.727731472059075,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000303159.1,ENSG00000303159,1.7649438670584001,42.98131857024802,0.045476679119158286,0.6006853594770347,405.9449073413672,4.6097287284619375,0.0,-0.9293606266381628,2.00345292260908,0.09906276276406392,0.4777661476098395,0.49166156890111895,0.5036545569842219,2.00345292260908,42.980244465751305,0.0,688,True
artery_tibial,raw,ENSG00000303159.1,ENSG00000303159,1.660351123456113,43.915110129225425,0.044385976703620586,0.6070148715674281,618.0637789372101,4.564202912100456,0.0,-1.0,2.00345292260908,0.09429114440184655,0.4821795952217136,0.4543871935527954,0.49736599479870325,2.00345292260908,43.91354402500362,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000303159.1,ENSG00000303159,0.08490757017799601,3.9947540215152952,-0.3965193584714913,0.6985413590654175,73.7603913256319,3.5597747734847633,0.0,-0.864683159800665,1.3618076540796809,-0.21733629081763703,0.4225947636611454,0.9453428706869679,1.1720028512828122,1.3618076540796809,3.9876775424011903,0.0,77,True
bladder,raw,ENSG00000303159.1,ENSG00000303159,0.08490757017799601,3.9947540215152952,-0.3965193584714913,0.6985413590654175,73.7603913256319,3.5597747734847633,0.0,-0.864683159800665,1.3618076540796809,-0.21733629081763703,0.4225947636611454,0.9453428706869679,1.1720028512828122,1.3618076540796809,3.9876775424011903,0.0,77,True
