tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,6,False
adipose_subcutaneous,raw,ENSG00000229012.2,ENSG00000229012,0.1538461538460788,786.2039457418555,-0.9984567958952194,0.0006452827340368288,7.076923079727397,303.84583396643393,0.0,-1.0,-0.8598168650642952,-0.9990684903745497,0.010416631038330801,11.599083553655893,137.21148852600365,-0.8598168650642952,769.3481460581936,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,5,False
adipose_visceral_omentum,raw,ENSG00000229012.2,ENSG00000229012,0.1282219800254524,673.8873213371642,-0.9977368571109908,0.0005687522578419678,4.3589743700497285,487.9103454114553,0.0,-1.0,-0.8015146471418221,-0.999169752444146,0.010262565610039525,15.14712739443376,257.63010362667137,-0.8015146471418221,667.29645500903,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,1,False
adrenal_gland,raw,ENSG00000229012.2,ENSG00000229012,0.02564102564101921,313.46207694631005,-0.9983254127337686,0.0006521266048442134,0.9743589743589874,315.5548753018767,0.0,-1.0,-0.8528157563793608,-0.999501070360608,0.008569397971493064,17.088107015130248,290.0034013605437,-0.8528157563793608,311.94456213233207,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,3,False
artery_aorta,raw,ENSG00000229012.2,ENSG00000229012,0.07692307692307693,478.0709758312734,-0.9967216730447543,1.0908073462925755e-05,2.7692307692308002,33593.066709263585,,-1.0,-0.737612547479078,-0.998799680725364,0.015658019483825517,13.93123621099332,203.51891376240144,-0.737612547479078,0.0,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,2,False
artery_coronary,raw,ENSG00000229012.2,ENSG00000229012,0.051282051282051176,294.0704299925486,-0.9985975727760542,0.0005284270199396446,1.8974358990715858,332.3779412028925,0.0,-1.0,-0.8744031161277998,-0.9992050770241814,0.00933187794081313,11.978600215340082,145.2024347869292,-0.8744031161277998,289.61174259915344,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,7,False
artery_tibial,raw,ENSG00000229012.2,ENSG00000229012,0.17948705193015255,760.3451570378757,-0.9987704525492205,0.0005697791177621439,7.74358979093492,277.93911924102565,0.0,-1.0,-0.8867902606134288,-0.9991250258829376,0.009015343253753185,10.645806481261523,114.38114500843237,-0.8867902606134288,740.1700179163531,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,1,False
bladder,raw,ENSG00000229012.2,ENSG00000229012,0.02564102549613936,88.67932148501801,-0.9993790038278416,0.00033867231708574984,0.9743589746490432,249.34628197301973,0.0,-1.0,-0.939666181578552,-0.9992164439166047,0.006875676727319341,8.603090020146121,72.01315789473738,-0.939666181578552,88.46522696286901,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,3,False
brain_amygdala,raw,ENSG00000229012.2,ENSG00000229012,0.0789473684144597,179.59293349227357,-0.9991264606064107,0.00035130157757061817,2.769390582919075,288.74946524598494,0.0,-1.0,-0.92739886205802,-0.9991970412944099,0.006617659634450252,9.013449452511814,85.57963394799359,-0.92739886205802,178.67758802953887,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,2,False
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000229012.2,ENSG00000229012,0.05127950889014969,258.985016694248,-0.9992460403110475,0.00039535380719768584,1.8974359005281243,251.35679314678634,0.0,-1.0,-0.928977399294178,-0.9994681912785494,0.005789236861138385,10.992418860065458,121.11318065075994,-0.928977399294178,256.0027367049549,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,8,False
brain_caudate_basal_ganglia,raw,ENSG00000229012.2,ENSG00000229012,0.2051282051279658,319.28682151552346,-0.9969451624521962,0.000866639216997833,10.358974358974452,359.86621871183655,0.0,-1.0,-0.7764168163054783,-0.9976208519624197,0.017913995788112518,9.756058518803618,104.74921439750415,-0.7764168163054783,317.28371370112205,0.0,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,1,False
brain_cerebellar_hemisphere,raw,ENSG00000229012.2,ENSG00000229012,0.025641025641025644,276.8054613160502,-0.9993737486356224,0.000193461526902691,0.9743589743589912,367.860399404852,0.0,-1.0,-0.949051197325567,-0.9998160693044243,0.0030612168682814605,16.5530547992932,272.003623188404,-0.949051197325567,269.8526250400613,0.0,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,4,False
brain_cerebellum,raw,ENSG00000229012.2,ENSG00000229012,0.10256410256410257,287.8500926612558,-0.9986241683322176,0.00033913699570769834,3.58974358974359,488.0210535685842,0.0,-1.0,-0.8815937576836087,-0.9988432693116749,0.009847613477277306,9.269134514950848,91.75489258896107,-0.8815937576836087,287.69470155692176,0.0,266,True
brain_cortex,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,3,False
brain_cortex,raw,ENSG00000229012.2,ENSG00000229012,0.07692307513441873,294.9448112520144,-0.9986949538331724,0.0005831490734557709,2.7692307929773943,285.7742066144475,0.0,-1.0,-0.8808563414491059,-0.9991114016789605,0.00889861823566372,10.99023080331751,128.6075864699755,-0.8808563414491059,288.4106097863315,0.0,270,True
brain_frontal_cortex_ba9,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,1,False
brain_frontal_cortex_ba9,raw,ENSG00000229012.2,ENSG00000229012,0.025641025641025647,281.2756415465092,-0.9980753423967498,0.0006146467522188297,0.9743589743589745,374.74183676126677,0.0,-1.0,-0.8352047130843537,-0.9993873781155552,0.010047745976978202,16.309620821566764,264.0037313432837,-0.8352047130843537,281.27463317226176,0.0,269,True
brain_hippocampus,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,6,False
brain_hippocampus,raw,ENSG00000229012.2,ENSG00000229012,-0.047303943520635675,233.88173494211443,-0.9951844579566866,0.0047343490428222714,248.47280092845557,114.38227951250902,0.0,-1.0,-0.6122680088899846,-0.9966486781294264,0.027969355275767476,11.275527471968635,142.7260400986053,-0.6122680088899846,233.03897284073307,0.0,255,True
brain_hypothalamus,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,2,False
brain_hypothalamus,raw,ENSG00000229012.2,ENSG00000229012,-0.19221121316707074,240.05847004705564,-0.9987799276754725,0.0013174518678836272,271.90864329511845,105.78859874421296,0.0,-1.0,-0.9002294748128332,-0.9994070013568221,0.007024987347349874,12.603284293848267,164.5910825990719,-0.9002294748128332,239.65341724597428,0.0,257,True
brain_nucleus_accumbens_basal_ganglia,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,0.18421057609172214,5.532558165891823,-0.9588716748678427,0.0011628982726795954,5.71052728241924,134.7632303046639,0.0,-0.96151746179913,-0.8480567796415222,-0.9173541534597988,0.03889074627882096,0.38195845480438256,-1.0306926113741872,-0.8480567796415222,5.532408486349367,0.0,10,True
brain_nucleus_accumbens_basal_ganglia,raw,ENSG00000229012.2,ENSG00000229012,0.25641025538392004,324.4024636468562,-0.9984006830859782,0.0007359297635645643,9.435897446546338,288.91124914070343,0.0,-1.0,-0.8480567796415222,-0.9971001457354317,0.016733112331120306,6.409192103273757,43.04165022926464,-0.8480567796415222,320.83865693225044,0.0,285,True
brain_putamen_basal_ganglia,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,0,False
brain_putamen_basal_ganglia,raw,ENSG00000229012.2,ENSG00000229012,0.0,254.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.0743902037618585e-187,0.0,254,True
brain_spinal_cord_cervical_c-1,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,1,False
brain_spinal_cord_cervical_c-1,raw,ENSG00000229012.2,ENSG00000229012,-0.2144960934204612,192.72872018389586,-0.9987989276419837,0.0011662535017000976,118.91146533484606,115.64988311419756,0.0,-1.0,-0.9034264289319502,-0.9995266001418233,0.006761502410502684,14.17762060814064,199.00492610837424,-0.9034264289319502,191.98536813047374,0.0,204,True
brain_substantia_nigra,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,1,False
brain_substantia_nigra,raw,ENSG00000229012.2,ENSG00000229012,0.02564102564102564,205.75548885050407,-0.9994591696960731,0.0001785023583268643,0.9743589750942818,378.1504524280907,0.0,-1.0,-0.9517289333606808,-0.9997362236795666,0.0035682999231450457,13.416612631565968,178.00549450549488,-0.9517289333606808,202.28766713572082,0.0,183,True
breast_mammary_tissue,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,0.028409241537910263,1.4112945289661896,-0.8366511924538547,0.07200343741079687,6.095790216722204,13.335964127507328,0.0,-0.9095299845274726,-0.1576623297277039,-0.7707038242940236,0.21980743954859436,2.469055538413604,4.511140736803253,-0.1576623297277039,1.411292918541696,0.0,10,True
breast_mammary_tissue,raw,ENSG00000229012.2,ENSG00000229012,0.25641025640679843,553.0645345050636,-0.9907374948285979,0.004144657469537241,13.435897436339921,284.25658950616054,0.0,-1.0,-0.1576623297277039,-0.9955389849084441,0.04304166844730748,15.435708586655576,282.00212082076234,-0.1576623297277039,542.2962152301055,0.0,514,True
cells_cultured_fibroblasts,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,2,False
cells_cultured_fibroblasts,raw,ENSG00000229012.2,ENSG00000229012,2.386594739431814,599.6631868391116,-0.9988126000810266,0.001165581296182494,2635.3021528259487,114.45412587875668,0.0,-1.0,-0.9044806038786024,-0.9997525695234468,0.00453936064021496,18.84276708879246,362.4434832461251,-0.9044806038786024,597.4331037747411,0.0,652,True
cells_ebv-transformed_lymphocytes,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,7,False
cells_ebv-transformed_lymphocytes,raw,ENSG00000229012.2,ENSG00000229012,0.17948717948507606,349.67808006699875,-0.9977618090530447,0.0009957539997367732,5.743589743619492,284.92336929908356,0.0,-1.0,-0.7971460094690273,-0.9977334734383037,0.017172973763863914,8.77638625862562,83.30459182513954,-0.7971460094690273,343.55117379941316,0.0,327,True
cervix_ectocervix,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,0,False
cervix_ectocervix,raw,ENSG00000229012.2,ENSG00000229012,0.0,24.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.9600537358379766e-188,0.0,24,True
cervix_endocervix,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,0,False
cervix_endocervix,raw,ENSG00000229012.2,ENSG00000229012,0.0,23.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.878384830178061e-188,0.0,23,True
colon_sigmoid,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,3,False
colon_sigmoid,raw,ENSG00000229012.2,ENSG00000229012,0.07692307692729469,441.9621074244908,-0.9959767912264039,0.0016486835731244827,2.769230773088397,300.51182987098565,0.0,-1.0,-0.6456415019745498,-0.998525633782484,0.019656444216161452,15.516964087357934,258.8990090524641,-0.6456415019745498,439.70865678092343,0.0,419,True
colon_transverse,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,0,False
colon_transverse,raw,ENSG00000229012.2,ENSG00000229012,0.0,479.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,3.911940581109962e-187,0.0,479,True
esophagus_gastroesophageal_junction,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,2,False
esophagus_gastroesophageal_junction,raw,ENSG00000229012.2,ENSG00000229012,0.02702574696993516,389.083716168476,-0.9989627275239912,0.0010281653738660166,176.20419326121825,114.40167491315397,0.0,-1.0,-0.9157901120241052,-0.9996250153521742,0.005351208134331192,14.363990148124596,206.82219890815603,-0.9157901120241052,388.0440539576639,0.0,403,True
esophagus_mucosa,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,4,False
esophagus_mucosa,raw,ENSG00000229012.2,ENSG00000229012,0.10256410254575668,668.60976344063,-0.9982275454710675,0.0007955266477855757,3.5897435909344,283.22088438382514,0.0,-1.0,-0.8389094857866068,-0.9993879044526491,0.008233297458645482,15.52151274130389,265.15798535309693,-0.8389094857866068,655.9312264165767,0.0,614,True
esophagus_muscularis,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,7,False
esophagus_muscularis,raw,ENSG00000229012.2,ENSG00000229012,0.17948666770410945,635.1378620006067,-0.9971984277097846,0.0014441498417967877,7.743589748699791,258.61254217443394,0.0,-1.0,-0.7331115374375894,-0.9985464906486496,0.01475882831351998,13.080273581819442,201.96755914338476,-0.7331115374375894,630.1498667697233,0.0,561,True
fallopian_tube,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,1,False
fallopian_tube,raw,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,29,False
heart_atrial_appendage,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,7,False
heart_atrial_appendage,raw,ENSG00000229012.2,ENSG00000229012,0.17948717942904918,575.5975664486474,-0.9993893371857705,0.00029363813044299916,9.743589792895783,287.50408495720006,0.0,-1.0,-0.93969385395204,-0.9992382419777363,0.006224518544956086,8.24559560382051,67.56393573867648,-0.93969385395204,575.3073259998697,0.0,461,True
heart_left_ventricle,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,6,False
heart_left_ventricle,raw,ENSG00000229012.2,ENSG00000229012,0.1538539064218983,466.42175566902415,-0.9990066619627891,0.00010506472378224674,5.076923079267071,1080.3187296401222,0.0,-1.0,-0.9187476459652584,-0.9991941018512954,0.007090703182986807,9.005445990691697,82.01193966950456,-0.9187476459652584,391.978213598346,0.0,452,True
kidney_cortex,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,2,False
kidney_cortex,raw,ENSG00000229012.2,ENSG00000229012,0.051282051282050885,113.83990299260044,-0.999421607121677,0.0002298772388424579,1.8974358979198842,318.68375718127726,0.0,-1.0,-0.9476202780198384,-0.9991234072301869,0.006361342739043552,7.239519486709601,51.48500757895234,-0.9476202780198384,111.4159873831194,0.0,104,True
kidney_medulla,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,0,False
kidney_medulla,raw,ENSG00000229012.2,ENSG00000229012,0.0,11.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,8.983579622590726e-189,0.0,11,True
liver,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,4,False
liver,raw,ENSG00000229012.2,ENSG00000229012,0.10256381950431806,329.06625714888025,-0.9992008247401774,0.0004394186927555995,3.589743616972604,259.0425032708239,0.0,-1.0,-0.918712190502788,-0.9989638068868021,0.008424054876737468,8.152060029042367,65.72519707205306,-0.918712190502788,328.67996571577584,0.0,262,True
lung,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,5,False
lung,raw,ENSG00000229012.2,ENSG00000229012,-0.45470321098989763,552.9879190697208,-0.9979549139348297,0.002103195549335158,2302.5549718011684,109.46717807884603,0.0,-1.0,-0.8351570962223667,-0.9990299039349861,0.011170996373664425,12.192074849831286,153.26710047447105,-0.8351570962223667,551.2290788938784,0.0,604,True
minor_salivary_gland,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,3,False
minor_salivary_gland,raw,ENSG00000229012.2,ENSG00000229012,0.0769230769230729,221.63516672256935,-0.9988256352312568,0.0005230574490918525,2.7692307698401986,303.86694252643366,0.0,-1.0,-0.8864381768939807,-0.9984930022766362,0.011830216429135652,7.963691163824495,63.532762523495336,-0.8864381768939807,220.53779555364608,0.0,181,True
muscle_skeletal,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,5,False
muscle_skeletal,raw,ENSG00000229012.2,ENSG00000229012,2.9759243662670483,769.2493041137179,-0.994850468337939,0.004935854143390036,2122.250787373729,117.47665603670283,0.0,-1.0,-0.5848362704275731,-0.9990880421722836,0.0161415771199843,22.59575090123742,549.3077927079003,-0.5848362704275731,766.452888818317,0.0,818,True
nerve_tibial,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,6,False
nerve_tibial,raw,ENSG00000229012.2,ENSG00000229012,1.6037802639416174,616.6401488229396,-0.9953986448351128,0.004350384105483512,2250.488522184839,118.51953589978666,0.0,-1.0,-0.6308104957139065,-0.9987098304405291,0.016678232075260608,17.74177934738723,362.46368487333933,-0.6308104957139065,613.9631044888527,0.0,670,True
ovary,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,2,False
ovary,raw,ENSG00000229012.2,ENSG00000229012,0.05128205128207763,212.6867134532532,-0.9981144197883804,0.0007158489178191465,1.8974359171086181,331.4323446037314,0.0,-1.0,-0.8303494573192599,-0.9989010571473756,0.012572672007115504,12.766851944830313,166.7250295538355,-0.8303494573192599,208.8187169713198,0.0,193,True
pancreas,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,4,False
pancreas,raw,ENSG00000229012.2,ENSG00000229012,0.029665941393872,332.7078246574499,-0.9985403625690403,0.0014582503467624804,674.4290445847348,112.53700296848135,0.0,-1.0,-0.8824991026287656,-0.999172883827235,0.008441495192342113,11.165312279386347,131.4354648919321,-0.8824991026287656,331.53908417001537,0.0,362,True
pituitary,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,8,False
pituitary,raw,ENSG00000229012.2,ENSG00000229012,0.20512820512820512,348.6561581508704,-0.9964571214638794,0.0005262490443166109,8.35897435897436,793.6384807380691,0.0,-1.0,-0.7011329192829419,-0.9966923739673168,0.02392848948994215,9.027422686210478,92.0028753875518,-0.7011329192829419,345.48850846229584,0.0,313,True
prostate,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,5,False
prostate,raw,ENSG00000229012.2,ENSG00000229012,0.13157925334950551,263.0935730502681,-0.9938703778534356,0.005249495086314677,195.6487947783459,130.52427881764947,0.0,-1.0,-0.509370314688822,-0.9965895350068682,0.032417531766816304,12.81540128163192,182.07955215403746,-0.509370314688822,261.6002739759415,0.0,282,True
skin_not_sun_exposed_suprapubic,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,4,False
skin_not_sun_exposed_suprapubic,raw,ENSG00000229012.2,ENSG00000229012,0.10256410256410296,678.2299019008296,-0.9985373648002541,0.0005377919792887892,3.589743591954801,328.45851699404255,0.0,-1.0,-0.8736323570501693,-0.9994753098474716,0.006943972360739899,14.25883930930765,216.6923218313652,-0.8736323570501693,677.7628405473165,0.0,651,True
skin_sun_exposed_lower_leg,excluded_at_or_below_-1,ENSG00000229012.2,ENSG00000229012,,,,,,,,,,,,,,,,,8,False
