tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000308903.1,ENSG00000308903,,,,,,,,,,,,,,,,,,,,,3,False
adipose_subcutaneous,raw,ENSG00000308903.1,ENSG00000308903,2.656149895533728,658.0439160023772,-0.9983911439361691,0.0019514816694089906,3809.142426336204,97.29521866490296,0.0,1.165917211031163,0.5068376027244035,-1.0,-0.8641328955376104,-0.9996126121348679,0.006295969384142901,17.8476964152491,341.21096630637084,-1.0,-0.8641328955376104,657.9670382090137,0.0,333.4824363175329,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000308903.1,ENSG00000308903,,,,,,,,,,,,,,,,,,,,,5,False
adipose_visceral_omentum,raw,ENSG00000308903.1,ENSG00000308903,0.003997401528949172,538.6998398260159,-0.9982961678268489,0.0016783546774066232,1946.8340433333353,114.12345357019176,0.0,1.4356813847007077,0.35809479859223164,-1.0,-0.8628571951020227,-0.9991819948181775,0.00913386853849523,11.782401983761043,144.59347129999045,-1.0,-0.8628571951020227,536.746298318079,0.0,192.20605759133682,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000308903.1,ENSG00000308903,,,,,,,,,,,,,,,,,,,,,1,False
adrenal_gland,raw,ENSG00000308903.1,ENSG00000308903,0.02564204009416381,313.45983587057253,-0.9983168536032644,7.966218649186709e-05,0.9743589743991098,2389.2037425021035,0.0,29.880280300439956,0.0,-1.0,-0.8637337897957791,-0.9995380806433756,0.00793372548978029,17.088107015130294,290.003401360545,-1.0,-0.8637337897957791,85.69449422498685,0.0,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000308903.1,ENSG00000308903,,,,,,,,,,,,,,,,,,,,,3,False
artery_aorta,raw,ENSG00000308903.1,ENSG00000308903,-0.4155243702663266,435.56551686428065,-0.997347901978928,0.002825051177165005,1271.2924151718958,106.66603150113201,0.0,1.3276336444661314,0.41513413525722664,-1.0,-0.784270467372701,-0.9988454535429595,0.014601044897261597,12.812793772963742,165.4045896195059,-1.0,-0.784270467372701,434.6292079461219,0.0,180.42942039824666,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000308903.1,ENSG00000308903,,,,,,,,,,,,,,,,,,,,,1,False
artery_coronary,raw,ENSG00000308903.1,ENSG00000308903,0.025641025648306635,276.01976611701957,-0.9975752623567297,0.0009095145839135935,0.9743589769795248,318.5015020730604,0.0,3.770249450596791,0.0008190364998752783,-1.0,-0.792739324672934,-0.9992266392711677,0.012660460770810119,16.278935632232002,263.0037453183524,-1.0,-0.792739324672934,276.01740584048815,0.0,0.22606832998424753,268,True
