tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000232379.1,RPL22P23,0.7592707470352001,8.635917090671127,-0.8544214942107222,0.04166050330168813,75.31764228997345,29.9272944273655,0.0,2.2653521763302,0.07685172236398717,-0.9211552000190056,0.0271894459429746,-0.7381501639440851,0.19209924145536258,2.038405608880361,4.3541095506927965,-0.9211552000190056,0.0271894459429746,8.635633455743323,0.0,0.6636633047779449,57,True
adipose_subcutaneous,raw,ENSG00000232379.1,RPL22P23,1.4615384715127882,680.9912433467033,-0.9878883161889961,0.003730969090155793,229.69230769236452,384.7624312562772,0.0,4.59090040544446,2.6526974515500224e-05,-1.0,0.0271894459429746,-0.9790960214913345,0.08911865278667717,6.121618439927803,46.78851104289464,-1.0,0.0271894459429746,680.4229687256179,0.0,0.018049562751145443,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000232379.1,RPL22P23,0.2615537842054705,3.140041590970199,-0.8980028382273615,0.19118383717646345,44.46038255970543,4.670712292456662,0.0,0.04279425713450699,0.9990906721890528,-0.9037880820588252,-0.2665814446149867,-0.7428567836048329,0.1566100833273149,1.5715706068842272,1.955553530851077,-0.9037880820588252,-0.2665814446149867,3.139965399051132,0.0,3.1371101411883626,45,True
adipose_visceral_omentum,raw,ENSG00000232379.1,RPL22P23,1.1538461592717046,611.0538549340366,-0.991823579954076,0.0028375309724771275,103.07692309179811,361.4576453083038,0.0,4.075093534753757,0.00025255717854336617,-1.0,-0.2665814446149867,-0.9802871469543739,0.08080849912808476,5.274158601074707,32.509891431463146,-1.0,-0.2665814446149867,599.3611417970033,0.0,0.1513729589007815,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000232379.1,RPL22P23,0.1578947231316443,13.91380861527322,-0.9133176542960325,0.004854879764924153,7.052632453577193,154.55693279166516,0.0,4.354859072440226,7.664442271440861e-05,-0.9282675301509978,-0.382736315307968,-0.8246320410027046,0.16126098450090973,2.125732857394043,3.318515323255757,-0.9282675301509978,-0.382736315307968,13.829676033366304,0.0,0.001059967535904649,11,True
adrenal_gland,raw,ENSG00000232379.1,RPL22P23,-0.031775201312414486,265.35764058487945,-0.9922998670049418,0.007020185441850867,372.76471393386856,122.79633480891268,0.0,1.551188726264896,0.3017106747943174,-1.0,-0.382736315307968,-0.9934608557662025,0.04463494644338399,10.328213765558933,125.68277799248108,-1.0,-0.382736315307968,264.0852644155516,0.0,79.67734333005178,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000232379.1,RPL22P23,0.14171568499014772,2.3014228221256343,-1.150335381280363,0.4720920833561358,14.819830846406283,2.950547507030034,0.0,-0.811070102753112,1.0,-0.8795843541765966,-0.165385047967422,-0.659283105306025,0.18377069502758606,0.9923268782649012,0.3884562337543911,-0.8795843541765966,-0.165385047967422,1.626720699743095,0.0,1.626720699743095,28,True
artery_aorta,raw,ENSG00000232379.1,RPL22P23,0.7179487182299025,504.802106666956,-0.9909666037505902,0.0038815253701930097,39.89743590233374,300.7963420771303,0.0,3.291270897855904,0.004579609453022993,-1.0,-0.165385047967422,-0.9797879808232387,0.09180283233039845,5.379378817071212,31.9726266108366,-1.0,-0.165385047967422,489.8386149990299,0.0,2.243269551705248,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000232379.1,RPL22P23,0.20512820512820515,144.32788979391833,-0.8601540074945621,0.0023406532836126887,6.358974358974361,327.43728935283934,0.0,1.1451344205860094,0.5196951319785279,-0.8620493100945631,-0.3182152318439529,-0.6650992004109644,0.19699611168627174,0.5463984717342554,-1.1745978626970295,-0.8620493100945631,-0.3182152318439529,144.16150404345615,0.0,74.92003187008702,10,True
artery_coronary,raw,ENSG00000232379.1,RPL22P23,0.2564102564102564,311.4010020583467,-0.992733757658409,0.002888341238341721,9.435897435897438,330.2633479091201,0.0,3.5577577644071847,0.0018254517732115383,-1.0,-0.3182152318439529,-0.9875037015078718,0.07315783727347663,6.785980183526085,48.72728218732309,-1.0,-0.3182152318439529,304.3532696148867,0.0,0.5555822157012241,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000232379.1,RPL22P23,0.6411467234403359,8.987911686582878,-0.8569566979182309,0.017627575699732057,39.099619883991735,55.75502635877028,0.0,2.874612334657703,0.01606606705243534,-0.8927875284835467,-0.1619938055170535,-0.762919872758236,0.1354774598546978,2.4195432649383286,7.6413514172638575,-0.8927875284835467,-0.1619938055170535,8.982051954744321,0.0,0.14430624897338018,41,True
artery_tibial,raw,ENSG00000232379.1,RPL22P23,1.0512820512820522,748.2102727148027,-0.9900332645518123,0.0013474288350254797,147.89743623952174,869.0808766348636,0.0,10.460732379343725,0.0,-1.0,-0.1619938055170535,-0.9859330170522252,0.06485119035933035,6.284444616881387,52.17910816174607,-1.0,-0.1619938055170535,735.88255317717,0.0,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000232379.1,RPL22P23,,,,,,,,,,,,,,,,,,,,,8,False
bladder,raw,ENSG00000232379.1,RPL22P23,,,,,,,,,,,,,,,,,,,,,77,False
