tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000297850.1,ENSG00000297850,,,,,,,,,,,,,,,,,7,False
adipose_subcutaneous,raw,ENSG00000297850.1,ENSG00000297850,0.184210526315604,807.5662928085136,-0.9982811919276878,0.0005753583129401795,5.744459847717469,292.457836800917,0.0,-1.0,-0.879297714421256,-0.9992675034841267,0.007840767263520683,11.643582642493659,143.06421771388082,-0.879297714421256,785.9603399480619,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000297850.1,ENSG00000297850,,,,,,,,,,,,,,,,,5,False
adipose_visceral_omentum,raw,ENSG00000297850.1,ENSG00000297850,-0.6025128151732956,535.0797314696331,-0.9988758862223699,0.0014573376409495692,3246.4889334133145,92.37490299473178,0.0,-1.0,-0.90368416497527,-0.9994000837247475,0.006798792245301794,11.877760057562067,143.9954217859709,-0.90368416497527,535.07920402822,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000297850.1,ENSG00000297850,1.20888511242987,15.91927014892533,-0.8387394835731762,0.5140523802369974,231.20342093182592,4.219398383779528,0.0,-0.9536947454673368,0.6949693140644093,-0.5324124172713859,0.34749273891815646,1.279140752686687,1.4432685257719422,0.6949693140644093,15.917077564631983,0.0,268,True
adrenal_gland,raw,ENSG00000297850.1,ENSG00000297850,0.8159014410770775,20.17022074161036,-1.0783824756930736,0.7103496272385135,327.30325968726186,3.5305123783665464,0.0,-1.0,0.6949693140644093,-0.575208568910954,0.3576354018783533,1.2211523960417243,1.3636844084341728,0.6949693140644093,19.88648874650029,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000297850.1,ENSG00000297850,,,,,,,,,,,,,,,,,7,False
artery_aorta,raw,ENSG00000297850.1,ENSG00000297850,0.17948717948717952,581.379230969908,-0.998686061063677,0.0003552660547593321,7.743589743589743,466.7196710757782,0.0,-1.0,-0.8814409287631275,-0.9984853069628233,0.012490640545950608,8.252797372439215,67.00469441401371,-0.8814409287631275,558.2636363034632,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000297850.1,ENSG00000297850,,,,,,,,,,,,,,,,,3,False
artery_coronary,raw,ENSG00000297850.1,ENSG00000297850,-0.2716771279796855,248.25394380702247,-0.9988063516354309,0.0012840874069131104,336.87180005385704,105.95169287271872,0.0,-1.0,-0.902603601089972,-0.9993429453829576,0.007060993886425902,11.929173557005676,148.2517998214293,-0.902603601089972,247.79128300761542,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000297850.1,ENSG00000297850,0.11341874533038912,168909658823.7558,-1.3904384845860462,0.09053685930509563,7.804442463246666,8.09070738991328,0.0,-0.9290405767229188,-0.872477650290195,-0.911811160708379,0.017135738976108244,1.1888502886363357,0.7351953499534458,-0.872477650290195,0.8867136667195861,0.0,10,True
