tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,0.5397681155124747,61.12518756039537,-0.7877275396198543,0.30671199053870596,632.6670136700868,6.611289548885555,0.0,-0.9753413202089254,0.6461165639282571,-0.6990479561505709,0.19640469250070927,1.5667852530016673,5.257225110978657,0.6461165639282571,61.124734696630995,0.0,683,True
adipose_subcutaneous,raw,ENSG00000305352.1,ENSG00000305352,0.3995966233131663,61.916682334317265,-0.8001782981228603,0.3234860929972439,515.4270864625598,6.322898737784817,0.0,-1.0,0.6461165639282571,-0.7121145014717646,0.20165461220862418,1.4347649922391859,4.669713026989968,0.6461165639282571,61.91631277515303,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,0.8333381707372234,35.73906317885932,-0.8754317935934743,0.29692695259457735,464.8351546351263,4.435630098569885,0.0,-0.9757994863782916,0.0558689399358205,-0.7478903937525637,0.1706253710305268,1.287412768943249,2.3723682550776806,0.0558689399358205,35.73706336553524,0.0,532,True
adipose_visceral_omentum,raw,ENSG00000305352.1,ENSG00000305352,0.013402506467410947,42.698406870075644,-0.9907929917641457,0.3987956359536555,750.6207184607301,3.7116842953660867,0.0,-1.0,0.0558689399358205,-0.7715122478302622,0.17828931985141042,1.1569706391953365,1.9665666860281554,0.0558689399358205,42.65482807386195,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,2.3042684464708665,30.096265945797594,-0.8880380347807508,0.18588901977237246,345.5543150655767,12.178200059399403,0.0,-0.97567322792605,0.7127058216385624,-0.668004506313434,0.31439862602131596,1.6667102311678814,2.581766083614859,0.7127058216385624,30.09620857786133,0.0,268,True
adrenal_gland,raw,ENSG00000305352.1,ENSG00000305352,1.667498221148976,40.14981084233932,-1.097432440562364,0.38244203088178425,177.8181327357786,6.693621185602132,0.0,-1.0,0.7127058216385624,-0.6983905345491538,0.31458646321879785,1.6937196487382575,2.768873219825582,0.7127058216385624,37.626668258469806,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,3.3426945433541353,20.12879207094016,-0.28508572782585767,0.7216089633950077,816.4111727565376,4.12165150969405,0.0,-0.9586728980607456,1.818005879070455,-0.011191823118216943,0.577610381195565,0.6636832333874235,-0.3452585906724992,1.818005879070455,20.124592138704195,0.0,470,True
artery_aorta,raw,ENSG00000305352.1,ENSG00000305352,3.5470534423116047,20.42072840777182,-0.2759395608482362,0.689968266285406,697.1479814670831,4.291916287607018,0.0,-1.0,1.818005879070455,-0.015381688274495679,0.579957951439982,0.6534983356711214,-0.34454836664053134,1.818005879070455,20.418678071274616,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,1.0933105370801541,13.261079326474894,-0.49875624550012193,0.6236930764861666,158.1853227179337,4.1017460153444665,0.0,-0.9629186490644702,1.3101859534293476,-0.2854627491567165,0.46397682169930665,1.040040178972858,0.9819080457580363,1.3101859534293476,13.258084877409287,0.0,264,True
artery_coronary,raw,ENSG00000305352.1,ENSG00000305352,1.1021588844769734,13.527197023273436,-0.4840861116024796,0.6098890896105178,127.24531034538529,4.160566129450941,0.0,-1.0,1.3101859534293476,-0.2961274842439297,0.4685980512551852,1.009620741642647,0.9398510391287345,1.3101859534293476,13.52481148900589,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,-1.1635880862622745,37.04783043762402,0.009236291811830926,0.5967243299303551,576.2853358918787,2.9127193274835546,0.0,-0.8349653577385143,1.2382518628768175,0.031159353453479453,0.376482730434255,0.2483996170881677,-0.32111448796150244,1.2382518628768175,36.51509900771235,0.0,691,True
artery_tibial,raw,ENSG00000305352.1,ENSG00000305352,-1.1635880862622745,37.04783043762402,0.009236291811830926,0.5967243299303551,576.2853358918787,2.9127193274835546,0.0,-0.8349653577385143,1.2382518628768175,0.031159353453479453,0.376482730434255,0.2483996170881677,-0.32111448796150244,1.2382518628768175,36.51509900771235,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,0.08576424313275573,3.549811675664779,-0.4539765604055283,0.6031004521591476,124.61741193539157,3.0753337490003068,0.0,-0.9124950666142796,0.8575192588327396,-0.33000831475703557,0.3610905944703551,0.6185872779684776,0.15147426767391536,0.8575192588327396,3.518440508589567,0.0,77,True
bladder,raw,ENSG00000305352.1,ENSG00000305352,0.08576424313275573,3.549811675664779,-0.4539765604055283,0.6031004521591476,124.61741193539157,3.0753337490003068,0.0,-0.9124950666142796,0.8575192588327396,-0.33000831475703557,0.3610905944703551,0.6185872779684776,0.15147426767391536,0.8575192588327396,3.518440508589567,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,0.30503060348127997,11.141121877455905,-0.7576207727333527,0.23902719664893204,200.69476539736843,4.783883418949301,0.0,-0.974463692992287,0.0509404468380161,-0.7044777150897131,0.1667421545809083,1.0591738212670776,1.9740940815554042,0.0509404468380161,11.14094049490721,0.0,178,True
brain_amygdala,raw,ENSG00000305352.1,ENSG00000305352,0.3392624900169386,11.358820210580246,-0.7555327128530173,0.2350580557824303,160.92823999330818,4.852100372941961,0.0,-1.0,0.0509404468380161,-0.7093758745081157,0.1696201504518328,0.9878625616872657,1.8309695431677158,0.0509404468380161,11.358660215628094,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,1.0334872061087967,11.39754147747325,-0.7620832227048225,0.17081501395056528,330.550811520465,4.052617088459629,0.0,-0.9765870778059024,-0.2725900775960195,-0.7244283586328146,0.13710656943178487,0.7095448857586947,0.32727448837598505,-0.2725900775960195,11.394319423467355,0.0,230,True
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000305352.1,ENSG00000305352,1.0111350317660257,11.963838258993166,-0.7612973781555975,0.1689818779242997,357.63124149463783,4.090003620339184,0.0,-1.0,-0.2725900775960195,-0.7279764913542806,0.13972997821897862,0.6385943711198542,0.30187227752018986,-0.2725900775960195,11.960932292895192,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,0.5868647987951184,27.128818538927657,-0.6861983403059766,0.2370619375087298,242.0207282037328,7.802200804433088,0.0,-0.9522675898273528,0.6216697842419048,-0.6341733487187609,0.19166482637490664,1.553094182537288,6.067451465901659,0.6216697842419048,27.12859479135388,0.0,297,True
brain_caudate_basal_ganglia,raw,ENSG00000305352.1,ENSG00000305352,0.5922799445159078,28.109903310835577,-0.6822504813754404,0.2306980550909055,273.17195696097133,7.993226137786685,0.0,-1.0,0.6216697842419048,-0.6378316152315733,0.1941549963553922,1.4684812670984404,5.760060418559158,0.6216697842419048,28.10937937780591,0.0,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,1.13895420319149,17.594029749255487,0.005190521027002769,0.3236203386575168,342.1527489673582,3.710706558806088,0.0005452163266126882,-0.8896100279378387,0.8543268503409529,-0.015752380742389695,0.2944738259057002,0.001074411405915409,0.6680549620279228,0.8543268503409529,17.585445911309908,0.009587872221610505,277,True
brain_cerebellar_hemisphere,raw,ENSG00000305352.1,ENSG00000305352,1.13895420319149,17.594029749255487,0.005190521027002769,0.3236203386575168,342.1527489673582,3.710706558806088,0.0005452163266126882,-0.8896100279378387,0.8543268503409529,-0.015752380742389695,0.2944738259057002,0.001074411405915409,0.6680549620279228,0.8543268503409529,17.585445911309908,0.009587872221610505,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,0.10014303978345816,21.515191782522937,-0.017423758452976855,0.3858741320316882,384.11700832203155,5.074357914527647,0.0,-0.8777248638646402,1.367136189197922,0.002407069329941507,0.2874597978387616,0.3850091967767918,1.5299376008958117,1.367136189197922,21.514735804189566,0.0,266,True
brain_cerebellum,raw,ENSG00000305352.1,ENSG00000305352,0.10014303978345816,21.515191782522937,-0.017423758452976855,0.3858741320316882,384.11700832203155,5.074357914527647,0.0,-0.8777248638646402,1.367136189197922,0.002407069329941507,0.2874597978387616,0.3850091967767918,1.5299376008958117,1.367136189197922,21.514735804189566,0.0,266,True
brain_cortex,excluded_at_or_below_-1,ENSG00000305352.1,ENSG00000305352,0.6471368366923793,24.150514212713215,-0.7252477895598899,0.20592215470882777,164.3406859574036,7.81658515701111,0.0,-0.978039928008178,0.4129169833021346,-0.6799099505239572,0.1737254637426811,1.432302289255594,5.216708763049194,0.4129169833021346,24.150455811826212,0.0,269,True
