tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,0.44736866573601547,10.786220327469618,-0.8623802049905261,0.0023189944815952927,17.394741272951656,121.30334472029949,0.0,-0.9211306128405424,-0.6634698038390956,-0.8198139793004313,0.07323731376384685,0.9385474810603669,-0.2127219561136524,-0.6634698038390956,10.721170732236772,0.0,22,True
adipose_subcutaneous,raw,ENSG00000276428.1,ENSG00000276428,0.5641025641025641,908.0351049354255,-0.9961691477896508,0.0007198381741088794,29.58974358974359,653.6301370651391,0.0,-1.0,-0.6634698038390956,-0.9944480497823662,0.03359905887460518,6.7946313799112845,49.860212800278596,-0.6634698038390956,890.0241959188559,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,0.15418291026251935,1.2238659568912258,-0.8301269459351133,0.0285129135513046,8.028419770713668,14.307427646615826,0.0,-0.9037152043591046,-0.5416652464553293,-0.7975385143972477,0.10146610133047657,1.574821603629624,1.4612785611413663,-0.5416652464553293,1.223831420717835,0.0,13,True
adipose_visceral_omentum,raw,ENSG00000276428.1,ENSG00000276428,-0.2568863706398474,526.5212706968576,-0.9942971042770282,0.005546937430271698,2358.759312663333,115.40027630386001,0.0,-1.0,-0.5416652464553293,-0.9955161851570089,0.03316680178522504,9.042731113967246,94.8722021722325,-0.5416652464553293,524.4680103718551,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,3,False
adrenal_gland,raw,ENSG00000276428.1,ENSG00000276428,0.0769230768446999,322.03984823725176,-0.9980392469921372,0.0008180976324762286,2.7692307950499337,303.2197359622919,0.0,-1.0,-0.8226319713791386,-0.9985324204094321,0.014866073199642605,10.410105427772143,109.54041001731079,-0.8226319713791386,316.06075528391415,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,7,False
artery_aorta,raw,ENSG00000276428.1,ENSG00000276428,0.17948717948117535,470.4560649204493,-0.9967267714030361,0.001334606242004445,7.743589743935408,286.4292721549084,0.0,-1.0,-0.7264208539083198,-0.9970116936536708,0.02492881355875976,8.603693501285653,75.42071497665782,-0.7264208539083198,468.927193856759,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,2,False
artery_coronary,raw,ENSG00000276428.1,ENSG00000276428,0.05128205128216924,291.2706707975223,-0.99787979616573,0.0008416387312331928,1.897435907464797,315.56505531072344,0.0,-1.0,-0.8100780526104085,-0.9986203019404807,0.015947195691522163,11.458896876097208,129.40712371765707,-0.8100780526104085,287.24811989224736,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,0.11116313656275147,1.0752507055306952,-0.8231929223964961,0.056920983887216635,20.049975071255602,5.651198071973966,0.0,-0.9113834641332902,-0.5957366435452847,-0.8047444537417956,0.07297956669336571,1.3797530341571032,2.063448012678778,-0.5957366435452847,1.075238746014821,0.0,18,True
artery_tibial,raw,ENSG00000276428.1,ENSG00000276428,0.4706190660335357,733.2066860965898,-0.9957516398080697,0.002738717984009705,27.695611686243122,206.55892142615326,0.0,-1.0,-0.5957366435452847,-0.9949137484332162,0.03316430906181793,7.324652364745253,59.668743871470994,-0.5957366435452847,729.3466204040022,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,2,False
bladder,raw,ENSG00000276428.1,ENSG00000276428,0.04520235541621739,72.92306130812246,-0.9982998943235638,0.0015377175688536396,6.349007788255756,123.98155373155494,0.0,-1.0,-0.8634909669739568,-0.9965258134393876,0.021419126126554024,5.964523072556441,33.592687795897476,-0.8634909669739568,72.58486464587787,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,0,False
brain_amygdala,raw,ENSG00000276428.1,ENSG00000276428,0.0,181.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.478207192444474e-187,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,3,False
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000276428.1,ENSG00000276428,0.07692306927149556,322.78818952612414,-0.9988244424956805,0.000696321009263259,2.769230773179492,254.51216938720285,0.0,-1.0,-0.8735094438471778,-0.9986408283774325,0.012046516833832902,8.917864621905286,79.2557399485658,-0.8735094438471778,317.26718845893924,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,2,False
brain_caudate_basal_ganglia,raw,ENSG00000276428.1,ENSG00000276428,-0.16411319207763303,280.3071746701592,-0.9988950262229898,0.0011830381962871018,371.7683365974615,106.44377268074224,0.0,-1.0,-0.9098511560546751,-0.9995133203170868,0.006113624447569464,13.055842973635698,174.82132448633038,-0.9098511560546751,279.7768681384531,0.0,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,6,False
brain_cerebellar_hemisphere,raw,ENSG00000276428.1,ENSG00000276428,0.15384615364875381,295.4414535408554,-0.9981427172433192,0.0009165197611777986,7.0769230795442635,259.7562286413256,0.0,-1.0,-0.8298005919993061,-0.9969388047998651,0.020916837181657325,6.851260359688125,46.022673422261065,-0.8298005919993061,289.4043197876934,0.0,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,0,False
brain_cerebellum,raw,ENSG00000276428.1,ENSG00000276428,0.0,266.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.1723928905537574e-187,0.0,266,True
brain_cortex,excluded_at_or_below_-1,ENSG00000276428.1,ENSG00000276428,,,,,,,,,,,,,,,,,2,False
