tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000225006.1,ENSG00000225006,,,,,,,,,,,,,,,,,2,False
adipose_subcutaneous,raw,ENSG00000225006.1,ENSG00000225006,2.1538661471373977,662.8043586600305,-0.9974661310713122,0.0020230474165164308,2394.1899291347668,139.9183363173111,0.0,-1.0,-0.7973114752673987,-0.9995354141360919,0.0089862120289312,20.10454031224232,416.0364435416218,-0.7973114752673987,658.3982013582269,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000225006.1,ENSG00000225006,0.14332144151603807,1.7827595856640779,-0.8992866229591719,0.04334912837155926,12.670918991793299,11.157265928857761,0.0,-0.9285764244723358,-0.5572889460212656,-0.8437399542964381,0.10099497515011917,1.9086494982914506,2.5655776886724375,-0.5572889460212656,1.7827361829273174,0.0,18,True
adipose_visceral_omentum,raw,ENSG00000225006.1,ENSG00000225006,-0.12093084935543513,522.037465219452,-0.9944924166985022,0.0053623028821153836,2309.3959347167834,115.30476575847989,0.0,-1.0,-0.5572889460212656,-0.9952083801998908,0.03198314620891225,9.071406868108866,98.81237199104702,-0.5572889460212656,520.0160966981466,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000225006.1,ENSG00000225006,,,,,,,,,,,,,,,,,0,False
adrenal_gland,raw,ENSG00000225006.1,ENSG00000225006,0.0,295.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.409232716967513e-187,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000225006.1,ENSG00000225006,,,,,,,,,,,,,,,,,3,False
artery_aorta,raw,ENSG00000225006.1,ENSG00000225006,-0.4002061598785194,435.5185963559886,-0.9986406761243354,0.0014744781616467025,1304.385914300008,104.84608272386112,0.0,-1.0,-0.8893267341401244,-0.9994061946783811,0.007497271697822227,12.762396175634468,163.88186462892335,-0.8893267341401244,434.6473869763417,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000225006.1,ENSG00000225006,,,,,,,,,,,,,,,,,1,False
artery_coronary,raw,ENSG00000225006.1,ENSG00000225006,0.025641025639782145,275.9745666786819,-0.9981204473101487,0.0007536077424204321,0.9743589780163173,299.2459842620343,0.0,-1.0,-0.8386579045739073,-0.9993979772558728,0.009855537074743858,16.27893563223197,263.003745318352,-0.8386579045739073,275.95757026736015,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000225006.1,ENSG00000225006,,,,,,,,,,,,,,,,,1,False
artery_tibial,raw,ENSG00000225006.1,ENSG00000225006,2.432378318459982,654.6909371028373,-0.9974272304101931,0.002955427746762626,1896.3646205809237,101.80764554565248,0.0,-1.0,-0.7846693072197939,-0.9996883781580606,0.008191565608006811,26.229781723746086,686.0014492753642,-0.7846693072197939,654.4526879182156,0.0,691,True
