tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000255528.2,ENSG00000255528,,,,,,,,,,,,,,,,,9,False
adipose_subcutaneous,raw,ENSG00000255528.2,ENSG00000255528,2.4615099691520936,655.2250011952451,-0.9933241708106905,0.006314243506383168,2528.8649108278487,118.71422843089479,0.0,-1.0,-0.4632836126313241,-0.9979896410807652,0.024072793326002227,17.572149180288957,357.55361742801506,-0.4632836126313241,652.5523360511977,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000255528.2,ENSG00000255528,,,,,,,,,,,,,,,,,1,False
adipose_visceral_omentum,raw,ENSG00000255528.2,ENSG00000255528,2.051279156471044,550.461933391832,-0.9968554403738067,0.0033713933818742526,1529.364371138182,106.6705979156357,0.0,-1.0,-0.7425596554784366,-0.9995614304181916,0.010625700176338817,24.166127254581813,582.0017064846419,-0.7425596554784366,549.5659290068219,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000255528.2,ENSG00000255528,,,,,,,,,,,,,,,,,2,False
adrenal_gland,raw,ENSG00000255528.2,ENSG00000255528,0.05128205128205127,329.879314171109,-0.9991632635434766,0.00030991625111700407,1.897435897435901,340.62204234043253,0.0,-1.0,-0.9245180266297364,-0.999541000669656,0.005601907788283335,12.25856216808764,150.1201356139579,-0.9245180266297364,322.8888346834879,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000255528.2,ENSG00000255528,,,,,,,,,,,,,,,,,5,False
artery_aorta,raw,ENSG00000255528.2,ENSG00000255528,0.12820512820512817,503.74312427185276,-0.9979119456700906,0.0005337973713207668,4.3589743589743595,468.21833640819244,0.0,-1.0,-0.8211821194057469,-0.9984527694496325,0.01513551440736514,9.881719653322588,97.69097153246337,-0.8211821194057469,503.7383861900167,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000255528.2,ENSG00000255528,,,,,,,,,,,,,,,,,2,False
artery_coronary,raw,ENSG00000255528.2,ENSG00000255528,0.05128205128214625,297.7458930218473,-0.998080099501304,0.0007748682865815483,1.8974359128059166,314.83813260195586,0.0,-1.0,-0.8255756837252013,-0.998820125768909,0.013705419748455874,11.629522343181723,134.61987131562316,-0.8255756837252013,290.8692763748189,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000255528.2,ENSG00000255528,,,,,,,,,,,,,,,,,2,False
artery_tibial,raw,ENSG00000255528.2,ENSG00000255528,1.9189607906303683,639.9241694061006,-0.9961363116323263,0.003211270851699301,2372.938138001943,134.48496381015718,0.0,-1.0,-0.6907597717901361,-0.999265556419267,0.013964962848767908,19.740324475529043,400.7717972626448,-0.6907597717901361,636.0617146992458,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000255528.2,ENSG00000255528,,,,,,,,,,,,,,,,,0,False
