tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.9380734342493225,21.315889179362756,-0.9196855737764325,0.013684337219956775,100.31988429670898,52.3870629362449,0.0,-0.964594270406571,-0.4127732839665942,-0.8835091784188275,0.07639052123953581,3.5293247887636894,17.641256687607513,-0.4127732839665942,21.30976759921912,0.0,75,True
adipose_subcutaneous,raw,ENSG00000303903.1,ENSG00000303903,1.9230769055011945,704.858635413703,-0.9934230660641815,0.002400832462995945,636.7692307692308,342.03252808681196,0.0,-1.0,-0.4127732839665942,-0.9877635691616418,0.04339516135569635,5.7452955778514925,51.09407764853789,-0.4127732839665942,694.962437537464,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.3336424711787784,21.356319734588038,-0.9195489532081329,0.054475750600991135,49.63829665077431,26.39136901898065,0.0,-0.9547583495695392,0.0970511381417373,-0.8730884588084263,0.12670942961527087,5.997186518972955,42.495297885518134,0.0970511381417373,21.3562607302793,0.0,78,True
adipose_visceral_omentum,raw,ENSG00000303903.1,ENSG00000303903,1.9473587924514366,739.3071527772778,-0.9955810293336288,0.015135006925299527,1035.8943153506686,102.09544254293054,0.0,-1.0,0.0970511381417373,-0.9831361154805063,0.06299722767628899,9.857974033957444,149.33682688496577,0.0970511381417373,737.4647082096791,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.6155982975061447,25.885484183491744,-1.0271440417000675,0.28410221618019815,144.24277484790412,6.03140635742787,0.0,-0.9646167941061004,0.1845088220677122,-0.7736903950074748,0.2036913214869291,2.2606665832407953,5.8312551214111,0.1845088220677122,24.661516389404458,0.0,196,True
adrenal_gland,raw,ENSG00000303903.1,ENSG00000303903,4.012027577228199,289595016204.2862,-2.1519131968083007,0.24944566960733675,1929.5229776571919,13.246169844210442,0.0,-1.0,0.1845088220677122,-0.8496383641405597,0.19742715936451,2.350495758555335,6.918977896858948,0.1845088220677122,158.66919175444042,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.21207379944474355,1.969354459715479,-0.893095724922592,0.036747998517244744,18.929382251061753,4.647497789679234,0.0,-0.96530393591792,-0.772331615153028,-0.8854309298672723,0.03947461222328911,0.8147175839060695,1.1156803572548517,-0.772331615153028,1.9693113253710341,0.0,35,True
artery_aorta,raw,ENSG00000303903.1,ENSG00000303903,0.8974358974358974,443.33852723852414,-0.997071983606406,0.0006404778331320363,51.58974358974359,496.2402453887456,0.0,-1.0,-0.772331615153028,-0.9915044121723613,0.031867768144810585,3.9431939764370836,15.675062526520435,-0.772331615153028,429.8384514746055,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.20335630625097428,2.2936920927216438,-0.9215970779891712,0.08309150097633725,32.34287197082612,4.406864478123639,0.0,-0.9376641107617376,-0.6626736778542253,-0.8665490465521425,0.06243113050113519,1.4854516911937163,2.0522571958392453,-0.6626736778542253,2.293552957284238,0.0,38,True
artery_coronary,raw,ENSG00000303903.1,ENSG00000303903,0.993052267461345,218.98119840868992,-0.9957938008573335,0.003716437764294639,169.6061632079025,126.76197631411226,0.0,-1.0,-0.6626736778542253,-0.981077849884259,0.05210922223265198,3.1365058582613967,10.627615930418125,-0.6626736778542253,217.87769107523053,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.36566726664724913,5.689267908610659,-0.9033939136356792,0.03312653175203076,37.193820116397404,8.410071317456055,0.0,-0.9521140661978768,-0.7063964431354972,-0.8885827920071853,0.042061099680310084,1.9097601768826586,5.214913997419657,-0.7063964431354972,5.689220920155384,0.0,68,True
artery_tibial,raw,ENSG00000303903.1,ENSG00000303903,1.7435897363950783,676.7713880828999,-0.9967568517524151,0.001459189552939506,225.43589743706792,281.41075093022044,0.0,-1.0,-0.7063964431354972,-0.9890356437865246,0.03570410008069348,3.6095964496011006,14.508952615830395,-0.7063964431354972,665.636572659661,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.25393049468601486,1164923108124.1177,-8.096219536116593,1.393030704169214,35.91561778532777,7.896803962744905,0.0,-0.9382860037799023,-0.3176981885701835,-0.7692943906468664,0.16158909743833105,1.3286144006320417,1.1717550093326086,-0.3176981885701835,3.9439242548115825,0.0,44,True
bladder,raw,ENSG00000303903.1,ENSG00000303903,1.1282051286142465,45.17221285978135,-0.9937596891516866,0.0038750724015129906,56.35897436051772,246.72967213396274,0.0,-1.0,-0.3176981885701835,-0.8681682232267808,0.1672709537116136,1.5231756101596277,2.002984184426901,-0.3176981885701835,44.28756686442179,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.8057676552634563,9.669885718442208,-1.0124045013876728,0.14852305149551748,66.67026283309028,4.980994368563705,0.0,-0.95823135004837,-0.4892922199160721,-0.8365988377986043,0.11996398894597197,1.2503658802591118,0.5516701261108472,-0.4892922199160721,8.465273723145199,0.0,98,True
brain_amygdala,raw,ENSG00000303903.1,ENSG00000303903,2.5128205128205128,90.8532011249771,-0.9935796039894572,0.00010500647897051397,365.7435897435897,6791.676712543526,0.0,-1.0,-0.4892922199160721,-0.9115286525097417,0.12008877344999304,1.627282885014229,2.0569247226225995,-0.4892922199160721,4.400839671836465e-05,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,-2.156194346261741,1001.6775835100193,-4.659307384848382,1.814325794271858,94.42538320009812,3.476400525653454,0.0,-0.9649673645065904,-0.1993564179453206,-0.7425109053125759,0.1741209618165111,0.8721922551295591,0.20306780146564174,-0.1993564179453206,13.472882945763937,0.0,206,True
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000303903.1,ENSG00000303903,-1.830308416054657,1409689251862.1753,-20.563909829257625,3.906944523147888,440.5431276843412,7.37144524456791,0.0,-1.0,-0.1993564179453206,-0.7723486974008182,0.18333466509116944,0.8305764878385715,0.1378390178557516,-0.1993564179453206,15.930056428792255,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.3768229702200494,32.352716807479396,-1.1472237129027014,0.18652223518788807,76.46342139291426,4.053790567054746,0.0,-0.963740037175576,-0.6125646644617923,-0.8892031044407248,0.07082369220237303,1.5284146340965865,2.1918416898182898,-0.6125646644617923,12.284061729822993,0.0,115,True
brain_caudate_basal_ganglia,raw,ENSG00000303903.1,ENSG00000303903,2.948717948717948,207.2430883732553,-0.9957480394840241,0.0016415888780311862,571.8974358974358,330.10891647990405,0.0,-1.0,-0.6125646644617923,-0.9575278567022777,0.06945543249093471,2.0131455626933223,4.31506907475798,-0.6125646644617923,201.4806828720884,0.0,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.13283993328378102,16.991265703234518,-0.9976581848117924,0.5101842976584822,224.44382442258723,3.9023544853796883,0.0,-0.9573220467880176,0.4101348354991125,-0.67395762906761,0.22307407891850242,1.204902727740527,1.982373120642145,0.4101348354991125,16.877004701043997,0.0,210,True
brain_cerebellar_hemisphere,raw,ENSG00000303903.1,ENSG00000303903,2.332701316780296,11763894336811.682,-8.205449907561032,1.4071093378335169,1765.894345745058,8.659083174140635,0.0,-1.0,0.4101348354991125,-0.752819863192051,0.2392612240134993,1.150257658485135,1.5409012041045926,0.4101348354991125,48.13458351281876,0.0,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000303903.1,ENSG00000303903,0.7455211775866986,14.703964961886463,-0.8351999414515412,0.30679386035458467,138.33395957544286,5.193060406293858,0.0,-0.9513578518789416,0.2913619099480466,-0.6770154318776225,0.22498174159273804,1.5559251668000262,2.9571329430410733,0.2913619099480466,14.703944395016627,0.0,211,True
