tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000241357.1,ENSG00000241357,,,,,,,,,,,,,,,,,2,False
adipose_subcutaneous,raw,ENSG00000241357.1,ENSG00000241357,0.052900933525951696,670.8214104637808,-0.9862836033253114,0.012451227518769434,1719.6857591010607,123.36072407683129,0.0,-1.0,0.0998270685192728,-0.9971707584868461,0.05363068973268172,19.03678915710236,363.12635928997554,0.0998270685192728,667.6016504967711,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000241357.1,ENSG00000241357,,,,,,,,,,,,,,,,,0,False
adipose_visceral_omentum,raw,ENSG00000241357.1,ENSG00000241357,0.0,587.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,4.793964762237051e-187,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000241357.1,ENSG00000241357,,,,,,,,,,,,,,,,,1,False
adrenal_gland,raw,ENSG00000241357.1,ENSG00000241357,0.025641025641025644,313.46340656746867,-0.9907558633533242,0.0030012842039526685,0.9743589743738914,372.77733137949923,0.0,-1.0,-0.1996372190210492,-0.9972869058271899,0.04659892270437161,17.088107015130262,290.00340136054393,-0.1996372190210492,313.0500923591057,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000241357.1,ENSG00000241357,,,,,,,,,,,,,,,,,1,False
artery_aorta,raw,ENSG00000241357.1,ENSG00000241357,1.4233548975539922,436.492348475998,-0.9843223437501736,0.013747096532999669,1184.031579858796,127.58735118762073,0.0,-1.0,0.2559115783618155,-0.9973391703848267,0.05780801606822541,21.656456846452333,467.00212314225115,0.2559115783618155,434.184647165685,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000241357.1,ENSG00000241357,,,,,,,,,,,,,,,,,2,False
artery_coronary,raw,ENSG00000241357.1,ENSG00000241357,0.0512820512820584,291.15658249806216,-0.9835230653128183,0.004790059852652505,1.8974358974359293,350.26023252689487,0.0,-1.0,0.2028376954993347,-0.9918660804705474,0.0944869751431606,11.630729549519934,134.65665993878946,0.2028376954993347,289.0071945395168,0.0,268,True
