tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,,,,,,,,,,,,,,,,,2,False
adipose_subcutaneous,raw,ENSG00000271042.1,ENSG00000271042,0.05263157890712649,768.0332936368452,-0.9954427837948743,0.0018365577944473566,3.897506925209115,308.3826735001212,0.0,-1.0,-0.5949639468229055,-0.9988663762903687,0.021404170776406047,18.814981568766438,352.0037736038206,-0.5949639468229055,761.0048115286871,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,,,,,,,,,,,,,,,,,3,False
adipose_visceral_omentum,raw,ENSG00000271042.1,ENSG00000271042,0.07692307641933328,621.2773728404444,-0.9956587108629235,0.0018442676537908553,2.7692307769155766,291.16140149327975,0.0,-1.0,-0.6159568263007364,-0.9984498822336395,0.022128662487836893,14.77096846295987,223.76517872275176,-0.6159568263007364,617.3591208607185,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,,,,,,,,,,,,,,,,,5,False
adrenal_gland,raw,ENSG00000271042.1,ENSG00000271042,0.12820512820654642,296.48306439464744,-0.9958191117788124,0.001443948960498648,10.358974360612542,340.47844136795123,0.0,-1.0,-0.6481817360910298,-0.9961382610504566,0.031361688192847195,8.658736213252993,77.58333696613371,-0.6481817360910298,295.79721068916945,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,0.3438303680705676,30.008837983676553,-1.2549072036873887,1.0072876334132121,378.73066051041985,4.579363572560142,0.0,-0.8873612456400886,2.0067899107162237,-0.37660349027878076,0.4712073151150971,1.9222200362372017,4.85339781887391,2.0067899107162237,26.26711137086671,0.0,238,True
artery_aorta,raw,ENSG00000271042.1,ENSG00000271042,6.10256411233125,240.51277899032598,-0.9651041012755948,0.0115846468508998,3127.589743589789,362.79852737744636,0.0,-1.0,2.0067899107162237,-0.6856602345049784,0.4572530746422874,2.1367032377325033,5.993866488362814,2.0067899107162237,240.40795098271636,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,,,,,,,,,,,,,,,,,3,False
artery_coronary,raw,ENSG00000271042.1,ENSG00000271042,0.07692307692307693,274.2234213819938,-0.9944874195964417,0.0016602414139053623,4.769230770005441,391.97425709887807,0.0,-1.0,-0.5343221997633569,-0.9959602538827006,0.040890116178454276,10.682265261213896,115.07361261413556,-0.5343221997633569,273.7279564499944,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,0.17309113127060438,1.0290053283867453,-0.8257860516054006,0.023840691227349196,9.349414052764033,16.939890130442592,0.0,-0.8827305154000361,-0.5402148332475352,-0.7736507006184402,0.09643386935902117,1.3501742102569554,0.9893715130724026,-0.5402148332475352,1.0289038279202667,0.0,12,True
artery_tibial,raw,ENSG00000271042.1,ENSG00000271042,0.31579039893174365,623.581815378523,-0.9942751939991594,0.005495581753988596,3114.1704565126743,116.84628653643713,0.0,-1.0,-0.5402148332475352,-0.9960691872755735,0.03199695697141874,9.430320971084212,100.23296682314651,-0.5402148332475352,621.0332343439015,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,,,,,,,,,,,,,,,,,0,False
bladder,raw,ENSG00000271042.1,ENSG00000271042,0.0,77.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,6.288505735813509e-188,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,,,,,,,,,,,,,,,,,0,False
brain_amygdala,raw,ENSG00000271042.1,ENSG00000271042,0.0,181.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.478207192444474e-187,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000271042.1,ENSG00000271042,,,,,,,,,,,,,,,,,1,False
