tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,3,False
adipose_subcutaneous,raw,ENSG00000265935.2,ENSG00000265935,2.665363239073594,656.8128847239319,-0.9979638309252151,0.00203830568972523,3101.048595607289,112.59748159202158,0.0,1.4127311400644287,0.3698442727424749,-1.0,-0.8356771060032538,-0.9995262036706044,0.007725996511012883,17.790065115699708,335.6935672327386,-1.0,-0.8356771060032538,654.6938912120372,0.0,242.13478606425835,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,5,False
adipose_visceral_omentum,raw,ENSG00000265935.2,ENSG00000265935,0.12820512820493005,639.801982677338,-0.9946429686847245,0.0024296443854629765,4.35897435998718,281.18796746065,0.0,3.11814617211021,0.007902711347001908,-1.0,-0.511556973346011,-0.9977768250701504,0.026900256578313818,14.13960763812963,219.3359236861629,-1.0,-0.511556973346011,626.5886852613469,0.0,4.951749512917912,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,2,False
adrenal_gland,raw,ENSG00000265935.2,ENSG00000265935,-0.16491428400214647,277.17347962980483,-0.9986205774723428,0.0015165276181218165,321.85763188149195,104.37139371372693,0.0,1.2863584042550094,0.4377854574510194,-1.0,-0.8866982304379032,-0.9994271986737431,0.007340171035587602,13.782662777032082,197.70340319303583,-1.0,-0.8866982304379032,276.8043475504057,0.0,121.1809179167853,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,4,False
artery_aorta,raw,ENSG00000265935.2,ENSG00000265935,-0.4383117930713035,430.9269587155151,-0.9962759314326912,0.0038826623945867338,1508.4157040348807,108.46853360181298,0.0,1.3564476485100216,0.39959275640175596,-1.0,-0.698480246525647,-0.9980353315665009,0.02205405765150208,11.71652645284353,140.25447963798652,-1.0,-0.698480246525647,429.7797440535437,0.0,171.7368725719967,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,4,False
artery_coronary,raw,ENSG00000265935.2,ENSG00000265935,0.1025641025641026,268.13926932220664,-0.9980380670294269,0.0006396334924305484,5.589743593557093,356.97152262250694,0.0,4.3377844473225045,8.259841528114087e-05,-1.0,-0.836583709789253,-0.998190576754459,0.015048063463328244,8.570332190770907,74.94642505197834,-1.0,-0.836583709789253,266.3575594355702,0.0,0.022000712307529743,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,9,False
artery_tibial,raw,ENSG00000265935.2,ENSG00000265935,0.23076923076923075,755.7133633887431,-0.996489980802187,0.001141628008802564,12.923076923076923,379.804830724195,0.0,4.348103511356522,7.923926592107112e-05,-1.0,-0.6898914272529832,-0.9975531467141765,0.022965010670285394,10.372202154454989,113.6040371551626,-1.0,-0.6898914272529832,748.2212198885787,0.0,0.05928850021053925,691,True
bladder,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,0,False
bladder,raw,ENSG00000265935.2,ENSG00000265935,0.0,77.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,6.288505735813509e-188,0.0,,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,1,False
brain_amygdala,raw,ENSG00000265935.2,ENSG00000265935,0.026315789472961378,198.7123170723606,-0.998600741318873,0.0008153941336691302,0.9743767816609782,227.32854270686707,0.0,2.426863920658456,0.053026560117965804,-1.0,-0.8675297594880328,-0.9992681202181659,0.009846435432449946,13.341872265748737,176.0055555555555,-1.0,-0.8675297594880328,197.1542166018293,0.0,10.454409919147345,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,0,False
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000265935.2,ENSG00000265935,0.0,233.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,1.9028855018760357e-187,0.0,,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000265935.2,ENSG00000265935,,,,,,,,,,,,,,,,,,,,,7,False
