tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000131386.20,GALNT15,5.745104570309618,40.75920065687405,6.990788679746315,1.157980816227381,2495.613089130421,2.5351873437536447,0.040212084630478914,2.193962513406097,9.066640861988844,6.472416823033643,1.190474656506975,-0.6113398260140858,-0.3109237376731455,9.066640861988844,40.75917637040103,1.6390114496751824,714,True
adipose_subcutaneous,raw,ENSG00000131386.20,GALNT15,5.745104570309618,40.75920065687405,6.990788679746315,1.157980816227381,2495.613089130421,2.5351873437536447,0.040212084630478914,2.193962513406097,9.066640861988844,6.472416823033643,1.190474656506975,-0.6113398260140858,-0.3109237376731455,9.066640861988844,40.75917637040103,1.6390114496751824,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000131386.20,GALNT15,-1.3170062294530132,36.43545292099249,5.324459690356056,1.5277489798336177,996.567248115565,3.2888527632619704,0.0,2.765736285268873,8.87734702475915,5.30036557099697,0.968710969438669,0.032261000913122326,-0.17073111908384364,8.87734702475915,36.27216759511486,0.0,587,True
adipose_visceral_omentum,raw,ENSG00000131386.20,GALNT15,-1.3170062294530132,36.43545292099249,5.324459690356056,1.5277489798336177,996.567248115565,3.2888527632619704,0.0,2.765736285268873,8.87734702475915,5.30036557099697,0.968710969438669,0.032261000913122326,-0.17073111908384364,8.87734702475915,36.27216759511486,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000131386.20,GALNT15,0.9726537963615873,20.29840404278668,1.3657857265757074,0.8022142767431512,209.54715189520107,4.632656196971447,0.0,-0.512314033336557,3.993665305256114,1.4541264689157414,0.7202995645894499,0.582462429904365,0.997698494818513,3.993665305256114,20.29775901942795,0.0,295,True
adrenal_gland,raw,ENSG00000131386.20,GALNT15,0.9726537963615873,20.29840404278668,1.3657857265757074,0.8022142767431512,209.54715189520107,4.632656196971447,0.0,-0.512314033336557,3.993665305256114,1.4541264689157414,0.7202995645894499,0.582462429904365,0.997698494818513,3.993665305256114,20.29775901942795,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000131386.20,GALNT15,0.5248795533253016,24.592436327518413,4.8214500607566775,1.9921674056833227,1105.0654498239637,1.705574191178976,0.23195691181815206,-0.1375724140829071,7.22404992406152,4.531008932274629,1.3091535011713022,-0.4191239638360978,-0.48522995506562916,7.22404992406152,24.542119494852344,5.6927142474980155,472,True
artery_aorta,raw,ENSG00000131386.20,GALNT15,0.5248795533253016,24.592436327518413,4.8214500607566775,1.9921674056833227,1105.0654498239637,1.705574191178976,0.23195691181815206,-0.1375724140829071,7.22404992406152,4.531008932274629,1.3091535011713022,-0.4191239638360978,-0.48522995506562916,7.22404992406152,24.542119494852344,5.6927142474980155,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000131386.20,GALNT15,-5.402716717603131,16.55141440549897,4.384895781882463,2.9274185422146104,198.71297940839753,1.4026630087885599,0.09681981025288434,1.202793823345483,7.288404707023771,4.337955742299988,1.2906791245219402,-0.15494966568998114,-0.7080251582110266,7.288404707023771,11.473473792610196,1.1108595555419605,268,True
artery_coronary,raw,ENSG00000131386.20,GALNT15,-5.402716717603131,16.55141440549897,4.384895781882463,2.9274185422146104,198.71297940839753,1.4026630087885599,0.09681981025288434,1.202793823345483,7.288404707023771,4.337955742299988,1.2906791245219402,-0.15494966568998114,-0.7080251582110266,7.288404707023771,11.473473792610196,1.1108595555419605,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000131386.20,GALNT15,1.9498346565346514,31.665896069347106,5.488325873076273,2.403888509379799,1895.306764562212,1.6173173462799724,0.2670862726774837,-0.0972148023354873,8.237451385788171,5.014033713452699,1.6372598841848747,-0.5457126261486467,-0.494436675701611,8.237451385788171,31.522519724440528,8.419232298603282,691,True
artery_tibial,raw,ENSG00000131386.20,GALNT15,1.9498346565346514,31.665896069347106,5.488325873076273,2.403888509379799,1895.306764562212,1.6173173462799724,0.2670862726774837,-0.0972148023354873,8.237451385788171,5.014033713452699,1.6372598841848747,-0.5457126261486467,-0.494436675701611,8.237451385788171,31.522519724440528,8.419232298603282,691,True
