tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000215094.3,ENSG00000215094,,,,,,,,,,,,,,,,,5,False
adipose_subcutaneous,raw,ENSG00000215094.3,ENSG00000215094,0.1282051282051165,789.4124736537402,-0.9984123580767554,0.0006457752940531541,6.358974366005876,311.7854672795314,0.0,-1.0,-0.8560411086622901,-0.9990534138751671,0.011302314875131714,11.893781262398072,139.99033188858272,-0.8560411086622901,772.623677284464,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000215094.3,ENSG00000215094,,,,,,,,,,,,,,,,,1,False
adipose_visceral_omentum,raw,ENSG00000215094.3,ENSG00000215094,2.0790618044937474,550.4511806379809,-0.9980408964024399,0.00223466462071077,1707.2485162319035,101.89568704942009,0.0,-1.0,-0.8370307824347423,-0.999722369305681,0.006726459471762837,24.166127254581834,582.0017064846422,-0.8370307824347423,550.1224059723961,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000215094.3,ENSG00000215094,,,,,,,,,,,,,,,,,1,False
adrenal_gland,raw,ENSG00000215094.3,ENSG00000215094,0.025641803138730455,313.4598441007735,-0.9983371979530025,7.87012255416398e-05,0.97435897438255,2389.1460572329693,0.0,-1.0,-0.8653808130724239,-0.9995436637731269,0.007837832087207529,17.088107015130266,290.00340136054433,-0.8653808130724239,85.701067800766,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000215094.3,ENSG00000215094,,,,,,,,,,,,,,,,,2,False
artery_aorta,raw,ENSG00000215094.3,ENSG00000215094,0.05128205106290027,483.59862470063246,-0.998347625665987,0.0007438457797188307,1.8974358997476832,267.32432473502473,0.0,-1.0,-0.8577408063984211,-0.9994186879184894,0.008926915018005965,15.296068241529277,232.29249565469854,-0.8577408063984211,483.5097034256585,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000215094.3,ENSG00000215094,,,,,,,,,,,,,,,,,0,False
artery_coronary,raw,ENSG00000215094.3,ENSG00000215094,0.0,268.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.1887266716857407e-187,0.0,268,True
