tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000306929.1,ENSG00000306929,,,,,,,,,,,,,,,,,,,,,2,False
adipose_subcutaneous,raw,ENSG00000306929.1,ENSG00000306929,2.465004405829459,660.307106505495,-0.9987869987674571,0.0011280288837731025,2722.296039404635,120.50429314350978,0.0,1.5207436785655042,0.3160538449274204,-1.0,-0.9026683311905168,-0.9997790094686709,0.004285312055101696,20.2306256556298,422.2126083639871,-1.0,-0.9026683311905168,657.3502992014274,0.0,207.7580895268041,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000306929.1,ENSG00000306929,,,,,,,,,,,,,,,,,,,,,4,False
adipose_visceral_omentum,raw,ENSG00000306929.1,ENSG00000306929,0.10256410256410198,628.7914993080349,-0.9988286058097898,0.00044135492479581705,3.589743594170541,327.66850687549646,0.0,3.7534452605161928,0.0008787380876784992,-1.0,-0.8965681601050275,-0.9995292888452733,0.005997639980692891,13.833519473138931,202.69088006027337,-1.0,-0.8965681601050275,624.3104315869882,0.0,0.5486053547704882,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000306929.1,ENSG00000306929,,,,,,,,,,,,,,,,,,,,,5,False
adrenal_gland,raw,ENSG00000306929.1,ENSG00000306929,0.12820512791703934,379.5701464176585,-0.9991637597630125,0.0004456224457505908,4.358974361683465,268.3997034482076,0.0,2.6538660604454214,0.029610384971935706,-1.0,-0.914590301077874,-0.9988962567220996,0.008616438195824819,7.993409600649204,64.24876578818349,-1.0,-0.914590301077874,378.86010503703625,0.0,11.218193560654875,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000306929.1,ENSG00000306929,,,,,,,,,,,,,,,,,,,,,4,False
artery_aorta,raw,ENSG00000306929.1,ENSG00000306929,0.10256381142569111,513.8116760064295,-0.9976521025477676,0.001109220985795287,3.589743607734817,271.0995146610165,0.0,2.9934778213990345,0.011579880946885293,-1.0,-0.785018537928067,-0.9991520291055298,0.011312176464182448,16.29110556593413,286.54493788501594,-1.0,-0.785018537928067,502.6470145623018,0.0,5.820592586938753,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000306929.1,ENSG00000306929,,,,,,,,,,,,,,,,,,,,,0,False
artery_coronary,raw,ENSG00000306929.1,ENSG00000306929,0.0,268.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,2.1887266716857407e-187,0.0,,268,True
