tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000267428.2,DYNAPP2,,,,,,,,,,,,,,,,,,,,,1,False
adipose_subcutaneous,raw,ENSG00000267428.2,DYNAPP2,2.417768985526032,677.9058626909069,-0.9982971484200951,0.0016700930588104718,1429.0786934214616,115.06424767109868,0.0,1.4419530614211176,0.35473699369568984,-1.0,-0.8624138515364993,-0.9998073023130764,0.005149032196602901,26.66460955132374,709.0014025245449,-1.0,-0.8624138515364993,675.7159152151265,0.0,239.7014323557474,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000267428.2,DYNAPP2,,,,,,,,,,,,,,,,,,,,,2,False
adipose_visceral_omentum,raw,ENSG00000267428.2,DYNAPP2,1.4364634237176606,542.7338843844527,-0.997888802231495,0.0020511857875382842,1818.8062904837614,115.71883437050248,0.0,1.4555895108141046,0.34796654076482525,-1.0,-0.8300493508738285,-0.9995760738960051,0.007728541858725643,19.813318362906582,410.9021330713926,-1.0,-0.8300493508738285,540.7178750105238,0.0,188.15172849711908,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000267428.2,DYNAPP2,,,,,,,,,,,,,,,,,,,,,4,False
adrenal_gland,raw,ENSG00000267428.2,DYNAPP2,-0.14756670391857352,273.2338253313559,-0.9952093773370541,0.004572083690171758,336.3712889420563,117.59595112932068,0.0,1.4818109206342622,0.33493822337452067,-1.0,-0.6150273846779014,-0.9972130522099857,0.026724965458402083,11.555356379121525,148.42519070900488,-1.0,-0.6150273846779014,272.1233078857891,0.0,91.14449728206358,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000267428.2,DYNAPP2,,,,,,,,,,,,,,,,,,,,,1,False
artery_aorta,raw,ENSG00000267428.2,DYNAPP2,1.7210168473651286,436.3307998330193,-0.9985364919489278,0.0014595561694024488,1276.2510790836159,112.83453523579327,0.0,1.4180426747919883,0.36714855096661797,-1.0,-0.8820842485206384,-0.9997501784926285,0.005427512393115348,21.656456846452315,467.00212314225104,-1.0,-0.8820842485206384,434.83510876505255,0.0,159.64908009250072,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000267428.2,DYNAPP2,,,,,,,,,,,,,,,,,,,,,0,False
artery_coronary,raw,ENSG00000267428.2,DYNAPP2,0.0,268.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,2.1887266716857407e-187,0.0,,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000267428.2,DYNAPP2,,,,,,,,,,,,,,,,,,,,,2,False
