tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000064270.13,ATP2C2,1.7543866658742164,156.30028954160426,-0.8179869542557234,0.14762079656037577,2123.164257571536,21.537467354030237,0.0,-0.98265671092036,1.4301728508022449,-0.7536510539701626,0.22432438934625712,4.9050228497215205,33.76292378339615,1.4301728508022449,156.29862196158808,0.0,711,True
adipose_subcutaneous,raw,ENSG00000064270.13,ATP2C2,1.624315074586733,157.70528302626835,-0.8148739437218797,0.1461075645139507,2179.6390739867825,21.730398665806973,0.0,-1.0,1.4301728508022449,-0.7546861335753301,0.22441919711724578,4.886459617897771,33.64240592987963,1.4301728508022449,157.6887009647231,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000064270.13,ATP2C2,1.156370509413797,87.99804154664325,-0.8184635729316557,0.16239676794777896,1277.6592689854995,13.797872489240127,0.0,-0.9874256057844566,0.7659717319088359,-0.7729907166287379,0.1526453402830304,3.108253748787903,21.86920292560736,0.7659717319088359,87.99581977191747,0.0,584,True
adipose_visceral_omentum,raw,ENSG00000064270.13,ATP2C2,1.2148600029831071,88.81270724986925,-0.8175663907777925,0.15918795236393227,855.7308221807579,14.068031257280385,0.0,-1.0,0.7659717319088359,-0.7741509003597665,0.15311364131795674,3.0700934186736206,21.557928622813304,0.7659717319088359,88.81226610520793,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000064270.13,ATP2C2,0.4812804442165407,29.16604988458309,-0.7553170801744816,0.18100433139437364,202.62504024127958,8.431409711633826,0.0,-0.9621708050780616,0.3238139069484456,-0.7185210410126899,0.1455002678574804,1.7890228571097246,8.472686898319076,0.3238139069484456,29.165545566853247,0.0,295,True
adrenal_gland,raw,ENSG00000064270.13,ATP2C2,0.4812804442165407,29.16604988458309,-0.7553170801744816,0.18100433139437364,202.62504024127958,8.431409711633826,0.0,-0.9621708050780616,0.3238139069484456,-0.7185210410126899,0.1455002678574804,1.7890228571097246,8.472686898319076,0.3238139069484456,29.165545566853247,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000064270.13,ATP2C2,1.7288919244094614,38.91009909105536,-0.7458211630449857,0.18471715369653963,444.40194729165984,7.605079333793635,0.0,-0.9833967121188149,0.247514387928982,-0.6876113364042626,0.18159597404653108,1.5029278600434746,3.526119573322542,0.247514387928982,38.90937310961383,0.0,469,True
artery_aorta,raw,ENSG00000064270.13,ATP2C2,1.782725543705037,39.60819849900751,-0.7458162179858279,0.18240240842824776,516.1538082202735,7.701551897861107,0.0,-1.0,0.247514387928982,-0.6895968575711847,0.1827147315043153,1.466851750429052,3.444756344541246,0.247514387928982,39.60818681960605,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000064270.13,ATP2C2,1.344198580967692,14.923705788942009,-0.5314849048994329,0.330171007216049,286.90582310716786,4.917191780201097,0.0,-0.960513435583325,0.6165129689288769,-0.43065739708008627,0.30364681937301097,1.055167198234238,1.1207502693627331,0.6165129689288769,14.923620211495283,0.0,268,True
artery_coronary,raw,ENSG00000064270.13,ATP2C2,1.344198580967692,14.923705788942009,-0.5314849048994329,0.330171007216049,286.90582310716786,4.917191780201097,0.0,-0.960513435583325,0.6165129689288769,-0.43065739708008627,0.30364681937301097,1.055167198234238,1.1207502693627331,0.6165129689288769,14.923620211495283,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000064270.13,ATP2C2,1.2927286287498758,73.14889595870737,-0.521701421115551,0.33235380556575694,1013.1261208859842,9.252997546150665,0.0,-0.9629636445239274,1.6528421055307252,-0.4536900707951245,0.27897379810168993,1.4376585928296262,5.499923612739451,1.6528421055307252,73.14886951780875,0.0,691,True
artery_tibial,raw,ENSG00000064270.13,ATP2C2,1.2927286287498758,73.14889595870737,-0.521701421115551,0.33235380556575694,1013.1261208859842,9.252997546150665,0.0,-0.9629636445239274,1.6528421055307252,-0.4536900707951245,0.27897379810168993,1.4376585928296262,5.499923612739451,1.6528421055307252,73.14886951780875,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000064270.13,ATP2C2,1.416035435542086,7.414931394888645,-0.5606746354499541,0.20050136188566092,70.27406927422788,33.78700281883536,0.0,-0.8394592466322992,4.229507172624066,1.0067954130962526,1.4786070288174904,0.3326691092790431,-1.1918654233026549,4.229507172624066,7.414889958852743,0.0,77,True
