tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,0.1888008036406584,4.994914063852281,-0.8989628885897517,0.014349032018735188,13.870241110935787,31.969358108282584,0.0,-0.9247686035144584,-0.57459225934448,-0.8725373372425392,0.07357960616785886,3.243518146520658,10.5215645028985,-0.57459225934448,4.99474595221985,0.0,22,True
adipose_subcutaneous,raw,ENSG00000298350.1,ENSG00000298350,0.5641025641003896,737.1537378132227,-0.9951425908697883,0.001818680159457542,71.58974359465091,327.0217577350093,0.0,-1.0,-0.57459225934448,-0.9960725790186776,0.02540300714013079,9.424624802594195,120.36848178135321,-0.57459225934448,734.2647232725574,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,0.17948717948717993,3.3532953422022125,-0.9239058462773659,0.0006804805722599184,7.743589743589752,342.93099370674554,0.0,-0.9262812044149936,-0.7588969077040102,-0.8771998603162757,0.05163213228338057,1.2142552954596773,0.7606667645114005,-0.7588969077040102,3.2151005798762498,0.0,10,True
adipose_visceral_omentum,raw,ENSG00000298350.1,ENSG00000298350,-0.5254209750063866,533.6187784460429,-0.9969887922390357,0.0026783637773354096,1974.8475128370096,125.71584750723567,0.0,-1.0,-0.7588969077040102,-0.9979080044346895,0.017143375686804154,9.389236710818137,98.44669839989304,-0.7588969077040102,530.8367704634848,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,,,,,,,,,,,,,,,,,4,False
adrenal_gland,raw,ENSG00000298350.1,ENSG00000298350,0.10256410254016549,317.44276211650197,-0.9985698974896257,0.0006355028184548628,3.5897435912900764,284.8486259917911,0.0,-1.0,-0.8705679397463995,-0.9987904901191349,0.010828901340507324,9.55312330495197,95.01956693912697,-0.8705679397463995,312.14299046331286,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,,,,,,,,,,,,,,,,,5,False
artery_aorta,raw,ENSG00000298350.1,ENSG00000298350,0.1196795348550713,463.35526062599,-0.9964451077675648,0.003070517099253859,21.47557059275551,129.90544323524975,0.0,-1.0,-0.7143965577093558,-0.9982693669019104,0.018270051856939612,12.056513297234863,158.2924664185217,-0.7143965577093558,461.0406329102935,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,,,,,,,,,,,,,,,,,3,False
artery_coronary,raw,ENSG00000298350.1,ENSG00000298350,0.0769230319537302,376.19290968777597,-0.9985891848185934,0.0008674300931403371,4.769230772357641,248.7056831718474,0.0,-1.0,-0.8460416491010905,-0.9984761943707339,0.01456314837576836,9.667181003167416,93.25165644547772,-0.8460416491010905,368.37714151883006,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,0.34210531942900496,6.802752971931296,-0.8873832883543671,0.000835452822539569,12.552632563255598,80.92025923231078,0.0,-0.9303638180727508,-0.8395792927097318,-0.8851784613912634,0.026733898888596504,-0.01856488749183729,-0.6624071139423524,-0.8395792927097318,6.764726216504739,0.0,16,True
artery_tibial,raw,ENSG00000298350.1,ENSG00000298350,0.4102564102564102,783.8564176983423,-0.9982563623978824,0.0006752305222689953,15.435897435897438,332.3357825065951,0.0,-1.0,-0.8395792927097318,-0.9973413247210712,0.017724948474953216,6.814859106629669,46.34768712372001,-0.8395792927097318,754.8743409491462,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,,,,,,,,,,,,,,,,,1,False
bladder,raw,ENSG00000298350.1,ENSG00000298350,0.02564102564102562,87.30537680518539,-0.99918957363971,0.00023035169933805923,0.9743589743589756,435.24788139368434,0.0,-1.0,-0.9282949847460172,-0.9990687660356625,0.008171544873391005,8.603090020146068,72.01315789473688,-0.9282949847460172,86.06734074128653,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000298350.1,ENSG00000298350,,,,,,,,,,,,,,,,,4,False
