tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.9280665210020248,34.11591870767263,-0.8760223771618993,0.07798127131317728,597.0984385170075,26.231912970818442,0.0,1.6307207171474534,0.2645774064259662,-0.9659420880622152,0.5704337853772783,-0.7899151916185856,0.2144302767973166,4.094342540146386,20.236033603805794,-0.9659420880622152,0.5704337853772783,34.11579554728017,0.0,9.026268704057914,154,True
adipose_subcutaneous,raw,ENSG00000307379.1,ENSG00000307379,,,,,,,,,,,,,,,,,,,,,714,False
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.3678904961047921,56.52366322180575,-1.1416222038531276,0.2960711682335164,81.8617098030975,7.095349575927737,0.0,-0.9368694982232771,1.0,-0.9454848917799344,0.3438171200669608,-0.7973697904279772,0.17337613261952536,2.9541848769304364,12.142032747851921,-0.9454848917799344,0.3438171200669608,36.44473997878179,0.0,36.44473997878179,175,True
adipose_visceral_omentum,raw,ENSG00000307379.1,ENSG00000307379,4.421014448888185,535.259055447074,-0.9930126807033259,0.018792696337951866,3091.2610484431552,100.60093564199562,0.0,0.5258192617113573,0.8710499952569092,-1.0,0.3438171200669608,-0.9395906530236728,0.1324068857173798,3.910898433847623,22.57491614855255,-1.0,0.3438171200669608,535.1589477869759,0.0,466.15019893153794,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.3477422061223954,2.1060119395795263,-0.910205333833723,0.06786204391310595,26.463550327845642,4.055419688443091,0.0,0.9823574975159055,0.6171283584047396,-0.9573444572366464,-0.7156031349116664,-0.8779361674659674,0.060386832960519,1.0825555367699407,0.649688147275052,-0.9573444572366464,-0.7156031349116664,2.105443925437792,0.0,1.2993291534186555,49,True
adrenal_gland,raw,ENSG00000307379.1,ENSG00000307379,2.1609827544732108,228.56220853817177,-0.9964640078742835,0.0032762956395421964,345.67548472095604,121.23364292582009,0.0,1.5263115941916452,0.31329590318062045,-1.0,-0.7156031349116664,-0.9797249905282454,0.05163474873160957,2.831364691352719,8.079460360482383,-1.0,-0.7156031349116664,227.60280738033785,0.0,71.30702710466802,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.44163228872654264,10.03948588350833,-0.8481489172616564,0.11566546949815984,94.58556560504736,10.133529075792168,0.0,1.270286366489088,0.4462839532299075,-0.952042892603345,-0.0193494845522607,-0.7847272739692762,0.1500792790991097,2.6189461055868892,9.190716323932001,-0.952042892603345,-0.0193494845522607,10.03934670376093,0.0,4.480399334800069,97,True
artery_aorta,raw,ENSG00000307379.1,ENSG00000307379,2.4871794854778484,425.1212217947825,-0.9887982901152322,0.0029065722446110385,577.7435897436926,471.6922661721151,0.0,5.450272247723706,3.5724802155228207e-07,-1.0,-0.0193494845522607,-0.9557596304555503,0.11033329355099294,3.810101910748866,20.402072526292443,-1.0,-0.0193494845522607,421.77674214816614,0.0,0.00015067890666919936,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.8698695662188154,10.094222459426506,-0.8870232730143067,0.022977274714236152,65.47836472656277,41.47680847636534,0.0,4.102143907548781,0.0002217923152979933,-0.9536723916402896,-0.2131335239780999,-0.7997161340957729,0.14253898067022686,2.459957440518535,6.980107209288697,-0.9536723916402896,-0.2131335239780999,10.093988392431736,0.0,0.002238769056148504,57,True
artery_coronary,raw,ENSG00000307379.1,ENSG00000307379,1.487654907956627,209.30430320585302,-0.9901636437851927,0.005034914823132027,231.76233701709648,218.25325202224704,0.0,2.762848797243392,0.022360425218799867,-1.0,-0.2131335239780999,-0.9574023121024591,0.10489777553662984,3.708757627246446,18.167788210416376,-1.0,-0.2131335239780999,205.9400413367344,0.0,4.604906893866628,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,1.2574069311828333,15.194222321445144,-0.8891049761927615,0.023449001712279448,215.42353421597448,46.52359162274942,0.0,3.0668808205080813,0.00906919156220951,-0.93995676797644,-0.1176997170092595,-0.8077591418439756,0.1229945300442996,2.8715746003647276,11.634529827593855,-0.93995676797644,-0.1176997170092595,15.194118520810049,0.0,0.13779837148414176,81,True
artery_tibial,raw,ENSG00000307379.1,ENSG00000307379,2.076923093677485,643.4768663967253,-0.9894220723582491,0.0018909880731408802,518.7692308455801,651.9351417752251,0.0,7.910916491355038,2.6244625624163504e-14,-1.0,-0.1176997170092595,-0.9774652539643445,0.0747245443308353,4.970073043476951,35.61106462316166,-1.0,-0.1176997170092595,630.7527348048544,0.0,1.6553869386370934e-11,691,True
bladder,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.030575242098421856,9.61145605668345,-1.0622362042920532,0.16724935132983637,16.773747159310968,8.796138010665139,0.0,-1.06715999959637,1.0,-0.93603050067955,-0.0219772111433607,-0.8284101150402509,0.20288856171367672,3.5548918112368493,11.666784692615591,-0.93603050067955,-0.0219772111433607,5.438702350375394,0.0,5.43870235037539,19,True
bladder,raw,ENSG00000307379.1,ENSG00000307379,0.4871794871794871,65.03874773811754,-0.9886182442359188,0.0024054209091222936,63.743589743589745,568.315031170428,0.0,6.691649392478128,1.8910950442115346e-10,-1.0,-0.0219772111433607,-0.9576596387761659,0.12366806909320711,5.910631477615877,41.02655285658931,-1.0,-0.0219772111433607,65.01332806911162,0.0,1.2294638251919565e-08,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.1724501475573629,3.1265310798700896,-0.9493435948802674,0.08826508463884629,21.087770422837263,7.823708340487501,0.0,0.15761019562930229,0.9876589021252171,-0.9591804947851316,-0.4610437388783246,-0.8673519751461725,0.10220891492051648,2.378777553291606,6.6803208649644255,-0.9591804947851316,-0.4610437388783246,3.1265229344053367,0.0,3.087938208864087,29,True
brain_amygdala,raw,ENSG00000307379.1,ENSG00000307379,0.7435897432806006,167.6106510724523,-0.9942215220980004,0.0029913344188409094,77.43589745526829,252.0705299400995,0.0,2.731891749518125,0.024343614099845555,-1.0,-0.4610437388783246,-0.978747001542757,0.06329034158234492,4.532435872159311,26.93244625473778,-1.0,-0.4610437388783246,164.92868849050632,0.0,4.014960346606525,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.18024840205134202,1.4092354063538357,-0.9183023891288814,0.05368473299473061,35.84908841417342,3.443839373243374,0.0,1.0282613724403677,0.5883005452201591,-0.9573360532776156,-0.7875713580114356,-0.8996295586308144,0.041452511970773744,1.0392187956799577,0.8340651655321176,-0.9573360532776156,-0.7875713580114356,1.4054861055455552,0.0,0.8268482421918081,34,True
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000307379.1,ENSG00000307379,0.8947368672654538,182.06320276565998,-0.9973452771165847,0.0019652099186256893,307.96189723740974,150.95848978724993,0.0,1.9104041102609568,0.16248991283269476,-1.0,-0.7875713580114356,-0.9853536694997754,0.038799102782420346,2.79429145514236,7.569868998255117,-1.0,-0.7875713580114356,180.6698471016447,0.0,29.357027707042814,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.10626528723466253,613364843010.5306,-4.437611254841148,0.6978898387922121,69.3429397797452,7.984057592108788,0.0,-7.055762422129961,1.0,-0.9557150049752116,-0.4976174560866235,-0.8770257313569292,0.08595702572153305,2.1651420838381448,5.813534891911464,-0.9557150049752116,-0.4976174560866235,9.48208287852269,0.0,9.48208287852269,61,True
brain_caudate_basal_ganglia,raw,ENSG00000307379.1,ENSG00000307379,1.5641025736107192,250.05429081378566,-0.9932468561671419,0.002080227439850629,255.5897435897453,336.9467232655291,0.0,4.591030487401831,2.6500614316844316e-05,-1.0,-0.4976174560866235,-0.9749952320425757,0.06277389498855843,3.598976682841288,16.817584392722164,-1.0,-0.4976174560866235,249.9448348435703,0.0,0.006623691668676823,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.5549973415690975,4.003869535926257,-0.9066904678852216,0.052774653402590015,51.49811749701623,9.047593449483449,0.0,1.0256993602085296,0.5909466239171131,-0.9449668143087632,-0.5690585704631659,-0.8511502493011326,0.08415807993944621,1.449112918157014,1.7983998172593925,-0.9449668143087632,-0.5690585704631659,4.003869502892888,0.0,2.366073165339242,56,True
brain_cerebellar_hemisphere,raw,ENSG00000307379.1,ENSG00000307379,1.4681986697461082,206.32849704617433,-0.994630289893255,0.004833613375807532,308.1721533722536,124.51333000540639,0.0,1.5710641850212246,0.2924808371525814,-1.0,-0.5690585704631659,-0.9699076316276657,0.07069669885533666,2.8109219954202436,8.594409086975041,-1.0,-0.5690585704631659,205.34763764275462,0.0,60.060248965057816,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.08008910907277368,3.6106565948957936,-0.8773204419329311,0.16293409445054763,36.38871976736603,3.5317435777860666,0.0,0.6159042713280491,0.8268942473283143,-0.9482798835526725,-0.4704218963465764,-0.8198358412749381,0.09225702139644086,1.0801223669812237,1.5912342084005306,-0.9482798835526725,-0.4704218963465764,3.603592173004393,0.0,2.979789637574672,67,True
brain_cerebellum,raw,ENSG00000307379.1,ENSG00000307379,1.7631580375729858,190.40545510015227,-0.993380843713073,0.004630610445368153,172.8369388181128,159.71450085373306,0.0,2.021526255097274,0.1307270282636707,-1.0,-0.4704218963465764,-0.9546203058850408,0.09088106920522071,2.156560720867714,4.538506438777551,-1.0,-0.4704218963465764,188.76737864609785,0.0,24.676998443527456,266,True
brain_cortex,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.2428899893580519,349486879164.72925,-4.369926543407352,0.6750534628849291,45.40397807013073,7.663363958596053,0.0,-7.161049134191829,1.0,-0.951708005173594,-0.7119356181067475,-0.8769108801039541,0.06376571712133135,0.9487278728137987,0.15919708273581312,-0.951708005173594,-0.7119356181067475,2.4966951635010632,0.0,2.4966951635010632,37,True
brain_cortex,raw,ENSG00000307379.1,ENSG00000307379,1.2562499471400366,216.90173932226853,-0.9964162452559168,0.003345731508563255,293.4799021524959,120.24765290252597,0.0,1.5148240527758097,0.3188214518371163,-1.0,-0.7119356181067475,-0.9831322317179494,0.04839974614362107,3.2391374838323137,10.721345401377697,-1.0,-0.7119356181067475,215.9879299746712,0.0,68.86158541381806,270,True
brain_frontal_cortex_ba9,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.2358659633559475,5.332372279654436,-0.9524825868931844,0.07115128644862376,58.58332955506789,8.672556642944228,0.0,-0.012261899129269617,1.0,-0.9518656716545222,-0.5161527578194288,-0.8702312824729942,0.10300125980220905,2.1164259501809655,3.888465685950462,-0.9518656716545222,-0.5161527578194288,5.331971422517458,0.0,5.331971422517458,40,True
brain_frontal_cortex_ba9,raw,ENSG00000307379.1,ENSG00000307379,1.0256410074827562,241.50907784794998,-0.9939482542252135,1.522043740106955e-05,128.97435897435898,44394.576400962294,,562.3005913178022,,-1.0,-0.5161527578194288,-0.9807035364272111,0.060692361946323256,4.656461512839046,26.017066313030913,-1.0,-0.5161527578194288,0.0,0.0,0.0,269,True
brain_hippocampus,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.21713665050745626,1508882439286.5786,-2.9409427795364813,0.39037144811871866,22.120257082475632,9.321800039756228,0.0,-7.187046824380289,1.0,-0.957071353623654,-0.3678062481016747,-0.8701171921067148,0.1193090412777951,2.7200081223372607,8.167692119537742,-0.957071353623654,-0.3678062481016747,9.166626518056727,0.0,9.166626518056727,32,True
brain_hippocampus,raw,ENSG00000307379.1,ENSG00000307379,0.8205128205128206,299.5811703869573,-0.9935665754795223,0.0026869456391092677,125.743589789936,329.35491097845477,0.0,3.3860886788834827,0.003242575995550078,-1.0,-0.3678062481016747,-0.9837009809702544,0.05996576034093147,6.1694586635856,49.42128862396111,-1.0,-0.3678062481016747,299.15873971736494,0.0,0.9700449482665444,255,True
brain_hypothalamus,excluded_at_or_below_-1,ENSG00000307379.1,ENSG00000307379,0.07275571691177296,1.9476521869452315,-0.9167375225335556,0.06678145804215538,45.077381212076205,4.772178933856551,0.0,1.4185111448235015,0.3656410343825502,-0.9837219193890064,-0.6913874935703048,-0.8990719047862517,0.056422420219532386,1.5919872361652583,3.8193785214863123,-0.9837219193890064,-0.6913874935703048,1.9476234574471973,0.0,0.7121310555687119,32,True
brain_hypothalamus,raw,ENSG00000307379.1,ENSG00000307379,0.820512822102829,253.6011226295026,-0.99670344260688,0.001597827332819092,71.74358974900147,270.2306732821576,0.0,2.917734650505976,0.014406410081137376,-1.0,-0.6913874935703048,-0.9874330776387552,0.0387332711039606,3.8064774190886523,17.452196368303166,-1.0,-0.6913874935703048,249.44961000051742,0.0,3.593673376247234,257,True
