tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,1.2435130543039499,887.9569062022424,-1.1729755452432404,0.20478113913079768,310.1067977432424,17.524496063339516,0.0,-0.995538877945675,1.3646088493809465,-0.8827034015728372,0.2216993101863065,6.317707493437374,48.59391467389238,1.3646088493809465,419.1183523522286,0.0,643,True
adipose_subcutaneous,raw,ENSG00000081248.13,CACNA1S,1.0143506774166422,41225.96479436693,-1.7224700090653549,0.34677824266139434,192.96838357510234,12.589569507660581,0.0,-1.0,1.3646088493809465,-0.8943673490354822,0.21328391389505283,6.536136702912068,52.64718788719501,1.3646088493809465,537.1951802797666,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,2.7043531588803704,139.44937693275352,-0.9552139827393277,0.1161710851538639,1106.9808289447392,20.75000339785365,0.0,-0.9937852903283876,0.7493025597481038,-0.8440337569596152,0.1914868312899001,3.310837973924309,15.009419938777175,0.7493025597481038,139.44369804605256,0.0,558,True
adipose_visceral_omentum,raw,ENSG00000081248.13,CACNA1S,2.3537815781597753,147.88461261337255,-0.9799392615496658,0.14179151657426797,850.9223888437045,17.24727469870271,0.0,-1.0,0.7493025597481038,-0.8517390739070959,0.1897286608479665,3.3296413930573756,15.314068858907742,0.7493025597481038,147.8835400208944,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.17471280539110196,386.019881437762,-1.1506234569759672,0.10318135139835771,73.8385331690479,5.507203791604212,0.0,-0.9962955910297,-0.7488165836983866,-0.9667034211695817,0.03301964125626829,3.260336497461167,16.128668150740136,-0.7488165836983866,41.21416092620788,0.0,203,True
adrenal_gland,raw,ENSG00000081248.13,CACNA1S,1.5669570434144453,371445484198.77216,-1.5627268535166567,0.1203088819261294,601.8122678751433,9.567397882049077,0.0,-1.0,-0.7488165836983866,-0.9770874389743224,0.03143006735836796,3.2518512965429682,17.016617202412995,-0.7488165836983866,117.10333924594622,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.13727608734026128,425.9415973680019,-1.212696250463911,0.20758372885089849,220.73801368009825,8.531912321000032,0.0,-0.9929810780484202,0.03965079311144,-0.920141580243456,0.09938014320158858,5.5529440477305725,42.91159506210297,0.03965079311144,138.93475769829945,0.0,412,True
artery_aorta,raw,ENSG00000081248.13,CACNA1S,0.044253992591322046,151934.11697730637,-1.9775749096276076,0.3766809082338805,279.4366346023031,7.573486961568723,0.0,-1.0,0.03965079311144,-0.9302930742803048,0.0965784807063379,5.523532634413718,44.22203121219437,0.03965079311144,180.54234992156842,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,1.49982609098406,54.3548692103987,-1.152671002038799,0.4265592487119753,167.01977618758946,8.403085878458793,0.0,-0.9912492362837518,1.3818924433596678,-0.6095899027354401,0.4788690043851559,2.2836973022041693,5.059531075591325,1.3818924433596678,47.10253394792959,0.0,265,True
artery_coronary,raw,ENSG00000081248.13,CACNA1S,1.736845836878954,38.52412155110324,-0.9603220187967656,0.3016011567312934,185.32475553385422,10.982688177549509,0.0,-1.0,1.3818924433596678,-0.6139601650182523,0.4779459786275543,2.292445452743577,5.118893937312626,1.3818924433596678,38.52411838224969,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,1.5719534157915032,91.56853311695971,-1.2649688464961633,1.1748318636811723,878.2783554045293,5.792795636477945,0.0,-0.9928389514260616,3.547289411095144,-0.3078588377380705,0.6187486595774077,1.7308132284212925,4.23732084767508,3.547289411095144,86.78499694763164,0.0,687,True
artery_tibial,raw,ENSG00000081248.13,CACNA1S,1.6280083579056461,88.1773925122888,-1.201974832801941,1.1362135132774545,839.1630395982361,5.911277965387788,0.0,-1.0,3.547289411095144,-0.3118654435977633,0.6191862108581313,1.728450486966357,4.2285704508085855,3.547289411095144,85.4346272544109,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.6207665471599076,4.408683654689267,-0.9323557668957295,0.08541682503845154,144.35691441697645,6.273318916320639,0.0,-0.992882018620938,-0.5534547306289014,-0.8702142606223604,0.10495160641550011,1.322835529043475,1.1358964284838455,-0.5534547306289014,4.408604164568123,0.0,76,True
bladder,raw,ENSG00000081248.13,CACNA1S,0.6385587202955214,4.455108944038393,-0.9299295288117579,0.08203094039193622,114.09722251734422,6.490426209160063,0.0,-1.0,-0.5534547306289014,-0.8718997897051869,0.105302731333416,1.3158450924495146,1.1406186526458866,-0.5534547306289014,4.45510892377856,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.9907336993836291,10.327587512678978,-0.9310194007155101,0.1441436606375139,176.23768657609685,4.812569989128009,0.0,-0.9908406124903988,-0.4404983975488465,-0.8486695390235788,0.11432407420442162,1.264598150741645,1.3627446872078162,-0.4404983975488465,10.327485879005312,0.0,178,True
brain_amygdala,raw,ENSG00000081248.13,CACNA1S,0.9848803846710289,10.158483108791472,-0.9232601867067745,0.14118884947704333,158.08002881385295,4.83556790887832,0.0,-1.0,-0.4404983975488465,-0.8511777787082708,0.11501093991231154,1.2488629208807298,1.3446826050283134,-0.4404983975488465,10.158387122101754,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.6907642604496411,13.47947208925254,-0.9521424748518714,0.30515280459418564,144.06828490657583,3.61407381694962,0.0,-0.990635627306283,-0.1723134655741061,-0.7759753518700492,0.1735754320862353,1.2903901878732411,1.64277808303365,-0.1723134655741061,13.45981208567099,0.0,231,True
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000081248.13,CACNA1S,0.8643297016727276,12.734303325829014,-0.9050902997047385,0.2612266017402619,153.39303579900175,3.9670651079048915,0.0,-1.0,-0.1723134655741061,-0.777898310223096,0.17406216127689483,1.283337818405182,1.6311708310919188,-0.1723134655741061,12.729397543593794,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.5763035802136778,14.80453696626874,-0.5746978936886876,0.3665521032555082,350.7211091352679,3.5101608973920833,0.0,-0.9709387181478,0.3351058968684184,-0.5183715337296279,0.2543154757240467,0.6914891787915132,0.4361508137536996,0.3351058968684184,14.773247231881363,0.0,299,True
brain_caudate_basal_ganglia,raw,ENSG00000081248.13,CACNA1S,0.5505786463814468,15.260149292621664,-0.571129410906003,0.35951744457685303,304.6119378178787,3.5648068884790276,0.0,-1.0,0.3351058968684184,-0.519976961950529,0.25540805042946046,0.6767910840762087,0.4256351403804435,0.3351058968684184,15.233497382550292,0.0,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.4990662757582659,62.52060172906287,-0.9880288019965401,0.05817921777382446,38.483397334308556,17.215150519506725,0.0,-0.9941530795916316,-0.2798161121090998,-0.9446975985113456,0.06679790969407931,5.423540325995242,44.66427702888161,-0.2798161121090998,62.520119780342036,0.0,222,True
brain_cerebellar_hemisphere,raw,ENSG00000081248.13,CACNA1S,0.2808038269088178,1517.8998610572235,-1.2348533831788149,0.1474594066509171,76.5945792584393,9.159311650534034,0.0,-1.0,-0.2798161121090998,-0.955678219745555,0.06372790529810694,5.391389203406014,46.68400648775787,-0.2798161121090998,120.1213311137259,0.0,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.3132922256246344,79.32371312665653,-1.0582455093733123,0.13929158361565758,39.55598229300516,9.41251886744757,0.0,-0.9904263717776004,-0.1311686563844424,-0.9142430390982386,0.10393569384870457,4.591327759337002,27.54780159268342,-0.1311686563844424,62.58208333155183,0.0,236,True
brain_cerebellum,raw,ENSG00000081248.13,CACNA1S,0.39608085681092065,66.15425138222604,-1.024598697216143,0.1201262386858407,90.48650566503534,10.518109070909151,0.0,-1.0,-0.1311686563844424,-0.9239148767939259,0.1015792757647362,4.579289387773422,28.428212631743307,-0.1311686563844424,63.43760848689289,0.0,266,True
brain_cortex,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.3285884783913452,18.592422681550726,-0.629843870617354,0.2866127892833287,79.4715550323532,5.240819927146303,0.0,-0.9709867923819404,0.4322913382477806,-0.5966940515163937,0.214421800449381,1.0829741334676604,2.877190769743825,0.4322913382477806,18.59222261867232,0.0,270,True
brain_cortex,raw,ENSG00000081248.13,CACNA1S,0.3285884783913452,18.592422681550726,-0.629843870617354,0.2866127892833287,79.4715550323532,5.240819927146303,0.0,-0.9709867923819404,0.4322913382477806,-0.5966940515163937,0.214421800449381,1.0829741334676604,2.877190769743825,0.4322913382477806,18.59222261867232,0.0,270,True
brain_frontal_cortex_ba9,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.7851750553717561,16.046602097457782,-0.7134344544547822,0.3024290265062408,259.5817535712533,4.815372658785713,0.0,-0.988537280174582,0.3163311369723005,-0.6351927396016332,0.221126427857484,0.9181605657332235,0.9754159720451132,0.3163311369723005,16.04638602138282,0.0,269,True
brain_frontal_cortex_ba9,raw,ENSG00000081248.13,CACNA1S,0.7851750553717561,16.046602097457782,-0.7134344544547822,0.3024290265062408,259.5817535712533,4.815372658785713,0.0,-0.988537280174582,0.3163311369723005,-0.6351927396016332,0.221126427857484,0.9181605657332235,0.9754159720451132,0.3163311369723005,16.04638602138282,0.0,269,True
brain_hippocampus,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,1.3234124811221268,23.540128491860816,-0.9323633526126033,0.08277914661270054,350.6188055690287,9.436766398364545,0.0,-0.9954238232688636,-0.3799945378706481,-0.8812114073797427,0.10080108157464902,1.9599954038642942,4.684980214336833,-0.3799945378706481,23.53961300516651,0.0,246,True
brain_hippocampus,raw,ENSG00000081248.13,CACNA1S,1.1647419105432262,23.402569262969923,-0.9394261662100372,0.09546832201647525,319.43792811690344,8.28710277196971,0.0,-1.0,-0.3799945378706481,-0.8854039459428106,0.10140595420507215,1.9240627505197951,4.611852429290321,-0.3799945378706481,23.401939734257642,0.0,255,True
brain_hypothalamus,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.19371431768629796,16.547019630699186,-0.8891969652704543,0.5795024714166392,250.13001282087157,3.7061856138950877,0.0,-0.9842398349087378,0.6294871853588293,-0.6063597162553973,0.2822231736620202,1.0517373703755348,1.1879060885617259,0.6294871853588293,16.529772070774357,0.0,257,True
brain_hypothalamus,raw,ENSG00000081248.13,CACNA1S,0.19371431768629796,16.547019630699186,-0.8891969652704543,0.5795024714166392,250.13001282087157,3.7061856138950877,0.0,-0.9842398349087378,0.6294871853588293,-0.6063597162553973,0.2822231736620202,1.0517373703755348,1.1879060885617259,0.6294871853588293,16.529772070774357,0.0,257,True
brain_nucleus_accumbens_basal_ganglia,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,-1.526402097815325,12.814065209047333,-0.6031264201979342,0.9850329901964069,255.1553685341303,2.0015037592347116,0.0,-0.9959804854549822,0.7909679975786841,-0.3603333191046337,0.4079565077497281,0.4725722547796935,-0.44548186694406056,0.7909679975786841,11.085068363598944,0.0,285,True
brain_nucleus_accumbens_basal_ganglia,raw,ENSG00000081248.13,CACNA1S,-1.526402097815325,12.814065209047333,-0.6031264201979342,0.9850329901964069,255.1553685341303,2.0015037592347116,0.0,-0.9959804854549822,0.7909679975786841,-0.3603333191046337,0.4079565077497281,0.4725722547796935,-0.44548186694406056,0.7909679975786841,11.085068363598944,0.0,285,True
brain_putamen_basal_ganglia,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.8017800660126467,15.436029852592252,-0.7420101808047777,0.3167943751898769,264.8314920683829,5.000874888309176,0.0,-0.9958193621671122,0.3782230553878034,-0.6403930620702925,0.238348544354416,1.1746983953766628,1.7062661563971453,0.3782230553878034,15.435870907510623,0.0,252,True
brain_putamen_basal_ganglia,raw,ENSG00000081248.13,CACNA1S,0.7332242082702107,15.436676485294761,-0.7415882626932393,0.32537999852959876,279.98129930212093,4.8670857473897335,0.0,-1.0,0.3782230553878034,-0.6432246127626524,0.2395311212555027,1.1569517369155553,1.6716833666984083,0.3782230553878034,15.436491338054417,0.0,254,True
brain_spinal_cord_cervical_c-1,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.2133936944839845,37245407.02388669,-3.2068853916113995,0.6145040620879956,141.66281945425555,8.734237219844749,0.0,-0.9945525819672444,0.5883152723027458,-0.8889743050102942,0.1661774120977081,5.048385024137256,35.081040949574984,0.5883152723027458,87.50136538773407,0.0,189,True
brain_spinal_cord_cervical_c-1,raw,ENSG00000081248.13,CACNA1S,0.24929244554473468,8210.869133491413,-1.825102967752218,0.3895586621298462,73.92432024703115,8.76142450049461,0.0,-1.0,0.5883152723027458,-0.8971379590536549,0.16253703199961214,5.123176861033261,36.55215221217931,0.5883152723027458,92.489706592991,0.0,204,True
brain_substantia_nigra,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,-0.06378781294922246,22.424441496354934,-1.2599119647405121,0.751880992331834,105.85830898805142,4.244306243899135,0.0,-0.9885816504667716,0.9966165224196052,-0.6521767359459072,0.2914009488889441,1.8829322406220084,6.232583027996055,0.9966165224196052,19.68359782863924,0.0,181,True
brain_substantia_nigra,raw,ENSG00000081248.13,CACNA1S,0.01928813693873158,17.48220941061462,-1.0173678496439338,0.6067015410681441,140.46624909701157,4.6945719115287545,0.0,-1.0,0.9966165224196052,-0.6559780830940394,0.2920553349128899,1.8702381608975231,6.167858208102867,0.9966165224196052,17.467602497870182,0.0,183,True
breast_mammary_tissue,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.27151355931358145,1428.2393032424864,-1.1659204511832095,0.18774613536170293,17.11715264321418,32.666518411024164,0.0,-0.9950657743005076,3.170774338463917,-0.9085553660320853,0.2826893260793998,11.102562407481486,139.17764931267155,3.170774338463917,623.93270176266,0.0,436,True
breast_mammary_tissue,raw,ENSG00000081248.13,CACNA1S,0.26199200356318714,6768.593716282508,-1.3261292219453444,0.22694816907261553,15.899083546078948,28.02217805854953,0.0,-1.0,3.170774338463917,-0.9224321781906405,0.2623760545519773,11.925198023724601,161.91318695299145,3.170774338463917,858.3569716956911,0.0,514,True
cells_cultured_fibroblasts,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.31062955222692606,290381760920.254,-2.393118011987122,0.3119996740185964,121.24667478590918,15.713752791776214,0.0,-0.9942392937647788,1.0736043269049804,-0.9510957541410598,0.11770033206415241,15.269178336422573,259.2359681487236,1.0736043269049804,540.1679744760507,0.0,336,True
cells_cultured_fibroblasts,raw,ENSG00000081248.13,CACNA1S,0.8669610246865938,527.9249832886875,-0.9740916543023938,0.035330889666235155,1348.0116906517128,81.96452044081613,0.0,-1.0,1.0736043269049804,-0.9747978119499942,0.08790396275131576,19.593876048891033,450.8703696861785,1.0736043269049804,526.7384639429118,0.0,652,True
cells_ebv-transformed_lymphocytes,excluded_at_or_below_-1,ENSG00000081248.13,CACNA1S,0.28146382737046766,465029179883.7062,-2.2829087812392928,0.27624663123286375,52.790764970880964,10.849546655278731,0.0,-0.9947394375936036,-0.1636031871851528,-0.9578105773972325,0.06444831756656161,8.422237249968259,95.845175676818,-0.1636031871851528,167.45928170856257,0.0,240,True
