tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,0.269158190285433,2.14738113935857,-0.9486953321746475,0.005465590746076822,10.336139083967755,30.339947510154904,0.0,10.798957566212875,0.0,-0.9904306712433292,-0.831438829507753,-0.9328241024581098,0.037669912078510746,1.1746873985372561,1.4755066616710852,-0.9904306712433292,-0.831438829507753,2.1470956682601505,0.0,0.0,16,True
adipose_subcutaneous,raw,ENSG00000296928.1,ENSG00000296928,0.17955521723685638,642.608834737516,-0.9979020727098199,0.0020585278359553714,3165.894797820213,114.36064747879253,0.0,1.441281081957448,0.3553069184018376,-1.0,-0.831438829507753,-0.998494657758165,0.011351145906635609,9.245333983677314,99.75678189275587,-1.0,-0.831438829507753,640.1252885484248,0.0,227.44094366522936,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,0.2894736882480212,16.285294178126335,-0.9487635186146691,0.0012904000347159193,11.815791527048244,130.8620972909747,0.0,22.856248610188256,0.0,-0.969618716715422,-0.8293583174625094,-0.9311975256050357,0.03808499197322275,1.4646662645150044,1.1834849594746712,-0.969618716715422,-0.8293583174625094,16.283042988064018,0.0,0.0,17,True
adipose_visceral_omentum,raw,ENSG00000296928.1,ENSG00000296928,0.43589720859218983,633.6949998789369,-0.9981430769553739,0.0008452544632016264,29.589743643124994,282.39743933744967,0.0,3.106858192793638,0.00823033101092201,-1.0,-0.8293583174625094,-0.9980074240805545,0.013151203465211835,8.239085017495265,78.62644740857678,-1.0,-0.8293583174625094,617.2122055270991,0.0,5.079860755469028,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,,,,,,,,,,,,,,,,,,,,,1,False
adrenal_gland,raw,ENSG00000296928.1,ENSG00000296928,0.025641025641001763,313.46370211778634,-0.9993048902543359,0.0002776806608154822,0.9743589774440683,308.33693786242674,0.0,3.54015878084235,0.001909519042194216,-1.0,-0.9387629700398322,-0.9997924168475926,0.003565357727240686,17.088107015130188,290.00340136054274,-1.0,-0.9387629700398322,311.75740985753214,0.0,0.5953067106680674,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,,,,,,,,,,,,,,,,,,,,,7,False
artery_aorta,raw,ENSG00000296928.1,ENSG00000296928,0.01930882464472716,430.22396983739884,-0.9984143810435986,0.0018717006185163389,1537.571717155794,98.60794370620796,0.0,1.198056895806504,0.4881329791197466,-1.0,-0.8679075367195853,-0.9989413086491505,0.009235992121032661,9.952540324769588,110.8234897492136,-1.0,-0.8679075367195853,430.00772877996314,0.0,209.90095369387944,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,,,,,,,,,,,,,,,,,,,,,0,False
artery_coronary,raw,ENSG00000296928.1,ENSG00000296928,0.0,268.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,2.1887266716857407e-187,0.0,,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,,,,,,,,,,,,,,,,,,,,,5,False
artery_tibial,raw,ENSG00000296928.1,ENSG00000296928,0.1282018649265446,740.8468143871687,-0.998697482190741,0.0006133641488474734,6.358974360630975,268.6659184919508,0.0,3.0031725110574192,0.011166905446779849,-1.0,-0.8821733257234411,-0.9994977294366615,0.006362306500121937,14.377829506514747,224.9929641181884,-1.0,-0.8821733257234411,730.0200911383846,0.0,8.15206533199192,691,True
bladder,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,,,,,,,,,,,,,,,,,,,,,0,False
bladder,raw,ENSG00000296928.1,ENSG00000296928,0.0,77.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,6.288505735813509e-188,0.0,,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000296928.1,ENSG00000296928,,,,,,,,,,,,,,,,,,,,,1,False
