tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000178591.7,DEFB125,0.13160965942109312,285434288822.52997,-2.515197472220946,0.3065520961525814,14.349525100397724,7.829384667608838,0.0,-0.9575601756068196,-0.8180603881917821,-0.9186378904497922,0.037162163447855806,1.336831444399675,1.269292371361252,-0.8180603881917821,1.735303680326321,0.0,20,True
adipose_subcutaneous,raw,ENSG00000178591.7,DEFB125,0.5128220428269855,774.1633188038733,-0.9977286996679936,8.876931534367397e-06,23.743589743681042,28623.557795237557,,-1.0,-0.8180603881917821,-0.9977209493123191,0.014740713263772227,7.615493931559374,65.88915927833953,-0.8180603881917821,0.0,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000178591.7,DEFB125,0.23791453885911024,2.137016363859642,-0.956137404115668,0.02212418289366643,10.750968394136773,23.130658040320036,0.0,-0.9716076595003544,-0.5942776945565482,-0.881724285083924,0.10499568622762201,1.6424853092705323,1.8461409004366685,-0.5942776945565482,2.136678797698047,0.0,17,True
adipose_visceral_omentum,raw,ENSG00000178591.7,DEFB125,0.447368585566788,481.0096476184384,-0.9949325593676198,0.004770565220517792,7891.3845409148535,118.77241321628489,0.0,-1.0,-0.5942776945565482,-0.9965746385799433,0.02636426492077629,10.81285152779209,136.2051759476971,-0.5942776945565482,478.7671496018606,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000178591.7,DEFB125,0.16201886621152548,3.8402187843182087,-0.9559726114405435,0.005357313979387902,5.032723756439995,63.86044738360845,0.0,-0.9791699869782846,-0.7140569088898748,-0.9194249244537053,0.07304319349751957,2.018032426314789,3.3226900602046845,-0.7140569088898748,3.835762459874744,0.0,12,True
adrenal_gland,raw,ENSG00000178591.7,DEFB125,0.3634900722178214,313.19045516407925,-0.9959066494400958,0.0016200726632011843,16.429127247961016,246.03570857732697,0.0,-1.0,-0.7140569088898748,-0.9967223698082864,0.021303393047371035,9.664438321078487,111.46880847870497,-0.7140569088898748,308.31358481178273,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000178591.7,DEFB125,0.15351770782942306,12.348336546719986,-1.0518136441893073,0.061395716591678307,6.883129690111695,4.600687671924593,0.0,-0.9607001456104164,-0.8520824833890039,-0.9283673306548792,0.0327711706939699,1.197415057192245,0.374669369288922,-0.8520824833890039,1.364689715130564,0.0,15,True
artery_aorta,raw,ENSG00000178591.7,DEFB125,0.3846153846136693,662.0553822775029,-0.9986148058934835,0.0007608923727169004,15.230769230836763,272.3486333184274,0.0,-1.0,-0.8520824833890039,-0.9977235380504729,0.013789273106553193,7.050189737696739,55.261491552304285,-0.8520824833890039,651.5024760840364,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000178591.7,DEFB125,,,,,,,,,,,,,,,,,8,False
artery_coronary,raw,ENSG00000178591.7,DEFB125,0.20333090324099098,245.4262386195773,-0.9952084797213243,0.004494396524900172,228.04783013969623,119.61653458859686,0.0,-1.0,-0.6150649485890997,-0.9967015984637272,0.026390779692171882,12.054124460315672,164.25981512514213,-0.6150649485890997,244.38457361355654,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000178591.7,DEFB125,0.18398317876108675,6.98310461498778,-0.954740797946705,0.019345646154334734,8.075990374792967,19.95669140342215,0.0,-0.9591131788708464,-0.681744483547052,-0.9245562002514933,0.05545329100350763,3.1599314012890964,10.861750995416363,-0.681744483547052,6.982321254701382,0.0,29,True
