tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,0.6625806545098046,4.06865054125631,-0.8124746346524525,0.08466534773790352,62.81162008706857,7.850667919898055,0.0,-0.9317350581363484,-0.3424752320886564,-0.7471274094870153,0.12596457847702194,1.2786024040488153,1.361483022304097,-0.3424752320886564,4.068621042943211,0.0,67,True
adipose_subcutaneous,raw,ENSG00000236877.2,SETD6P1,1.7179498202621133,681.1079240227247,-0.9925585007547976,0.0033450568765031937,155.8974359048263,274.84034178233554,0.0,-1.0,-0.3424752320886564,-0.9762710594336556,0.08314880366888137,4.113273344407114,18.73360435922549,-0.3424752320886564,677.5397984471637,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,0.2894737096773533,12.420963025083239,-0.8215962596746091,0.0037799453014781,11.815792171814508,108.47104558132786,0.0,-0.9311132311283477,-0.5316721421293499,-0.7443197298830163,0.12081960105863089,0.5232529960434076,-0.8936276543318211,-0.5316721421293499,12.40032681730215,0.0,16,True
adipose_visceral_omentum,raw,ENSG00000236877.2,SETD6P1,0.41025641025641024,754.4283658349526,-0.9948193879384815,0.0012743862593100085,19.43589743592149,513.9643586189093,0.0,-1.0,-0.5316721421293499,-0.993030861461888,0.045933790993504545,7.449821074814897,59.25685952918768,-0.5316721421293499,715.7560933747533,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,,,,,,,,,,,,,,,,,6,False
adrenal_gland,raw,ENSG00000236877.2,SETD6P1,0.15384615384615385,359.12732714765644,-0.9957963148951373,1.5484831810222375e-05,5.076923076923186,30382.334343565977,,-1.0,-0.6631270845685617,-0.9952978233082758,0.035360031347979444,8.079989796221078,66.57737327767603,-0.6631270845685617,0.0,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,0.43589743568045103,56.53512435447935,-0.8493940968071834,0.004472752134971286,19.589743603258057,166.35570260670153,0.0,-0.8480879434842755,-0.3232586927949328,-0.675528997053745,0.1490404401756625,0.7941617363088549,-0.18979827230181856,-0.3232586927949328,51.913755370653114,0.0,20,True
artery_aorta,raw,ENSG00000236877.2,SETD6P1,0.5128205128205128,535.0768644439321,-0.9924434687162582,0.0021903340849987567,21.743589743589748,432.066593093298,0.0,-1.0,-0.3232586927949328,-0.9862512286887181,0.07195267207869306,5.939085912205416,37.99830514368582,-0.3232586927949328,521.4373489156613,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,0.19817670446740068,2178969428010.873,-4.756202709232143,0.7380312568099294,12.189075642806579,8.590489787963474,0.0,-0.838357354795807,-0.2731103789728129,-0.6584332554163195,0.16506376762219727,0.9103883275696782,0.03185791931639459,-0.2731103789728129,1.2579014256193035,0.0,14,True
artery_coronary,raw,ENSG00000236877.2,SETD6P1,0.35897436036127156,283.7195410182983,-0.9921622457811992,0.0037291029251647883,18.97435897527826,272.69102583034123,0.0,-1.0,-0.2731103789728129,-0.9821569611038375,0.08440636831213223,5.421119284359824,31.816172204350835,-0.2731103789728129,277.4659712926853,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,0.5852678769778245,5.254541140516219,-0.7855473469353497,0.05301190547520501,52.50908286707519,15.332364748879753,0.0,-0.9009364535106646,-0.2108124607735465,-0.7020935562606904,0.15107619460596838,1.4288089888756241,1.453334504930071,-0.2108124607735465,5.254482946132502,0.0,52,True
artery_tibial,raw,ENSG00000236877.2,SETD6P1,1.3333333355198136,641.8341049210417,-0.9898271257678648,0.0038164811977682146,168.66666667637622,288.66724279075225,0.0,-1.0,-0.2108124607735465,-0.9775815700803991,0.08872402154081763,4.757093746289843,25.573607035643917,-0.2108124607735465,635.920164548516,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,0.12315204508488789,0.34608713485490344,-0.8472388549585901,0.12475929816539691,6.808185798159735,3.9280470506101657,0.0,-0.8738240168090876,-0.5007138277396143,-0.7300569376982788,0.1283356385371281,0.8848679836927138,-0.5071615400077341,-0.5007138277396143,0.34593183505041536,0.0,10,True
bladder,raw,ENSG00000236877.2,SETD6P1,0.2564102563941644,85.0867045126887,-0.9951059472081173,0.0027336310720343267,7.43589743623251,255.76825184475985,0.0,-1.0,-0.5007138277396143,-0.9649424594413349,0.10145568745990927,3.1340727263822985,9.593461968615744,-0.5007138277396143,84.95609158493133,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,,,,,,,,,,,,,,,,,0,False
brain_amygdala,raw,ENSG00000236877.2,SETD6P1,0.0,181.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.478207192444474e-187,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000236877.2,SETD6P1,,,,,,,,,,,,,,,,,3,False
