tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000013583.10,HEBP1,1.1993967568325048,52.38086249927395,4.740487745738199,0.36971123911139325,545.2644468919156,3.2759264578418525,0.004648836301991492,3.5364819138504915,5.596897882220108,4.715323105229175,0.294238169551795,-0.367143015588267,0.7045700169480535,5.596897882220108,52.37956145525726,0.24350400677559425,714,True
adipose_subcutaneous,raw,ENSG00000013583.10,HEBP1,1.1993967568325048,52.38086249927395,4.740487745738199,0.36971123911139325,545.2644468919156,3.2759264578418525,0.004648836301991492,3.5364819138504915,5.596897882220108,4.715323105229175,0.294238169551795,-0.367143015588267,0.7045700169480535,5.596897882220108,52.37956145525726,0.24350400677559425,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000013583.10,HEBP1,-2.279570424567199,33.64369938472858,4.518521832305792,0.880172056448311,408.57060533404626,2.496715465891893,0.0,3.0208666294350843,6.072416692635677,4.494238962911476,0.5342176648778286,-0.11838929927142007,-0.3689703732160683,6.072416692635677,32.15331802268414,0.0,587,True
adipose_visceral_omentum,raw,ENSG00000013583.10,HEBP1,-2.279570424567199,33.64369938472858,4.518521832305792,0.880172056448311,408.57060533404626,2.496715465891893,0.0,3.0208666294350843,6.072416692635677,4.494238962911476,0.5342176648778286,-0.11838929927142007,-0.3689703732160683,6.072416692635677,32.15331802268414,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000013583.10,HEBP1,2.1906880398158393,27.63990507499919,5.036678675370761,0.35645747995498916,327.4950543963145,5.227975007787037,1.161457939799933e-06,2.9859739645909222,6.354408080692214,4.843396167044413,0.5384063565301925,-1.0991891958041538,1.5609035291127569,6.354408080692214,27.639163027898107,3.210172534817701e-05,295,True
adrenal_gland,raw,ENSG00000013583.10,HEBP1,2.1906880398158393,27.63990507499919,5.036678675370761,0.35645747995498916,327.4950543963145,5.227975007787037,1.161457939799933e-06,2.9859739645909222,6.354408080692214,4.843396167044413,0.5384063565301925,-1.0991891958041538,1.5609035291127569,6.354408080692214,27.639163027898107,3.210172534817701e-05,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000013583.10,HEBP1,-0.28367375585956395,31.79985536740997,4.959228559581943,0.3679734573015221,353.30801642216505,3.3989831461590896,0.0,4.129010940226359,5.843632169389638,4.9539207424580285,0.25509588903554764,-0.03162783652107368,0.27813805564984895,5.843632169389638,31.701292176786687,0.0,472,True
artery_aorta,raw,ENSG00000013583.10,HEBP1,-0.28367375585956395,31.79985536740997,4.959228559581943,0.3679734573015221,353.30801642216505,3.3989831461590896,0.0,4.129010940226359,5.843632169389638,4.9539207424580285,0.25509588903554764,-0.03162783652107368,0.27813805564984895,5.843632169389638,31.701292176786687,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000013583.10,HEBP1,1.4120519822581108,14.001525000258171,4.638554581058784,0.36093799941144805,261.57774895035664,2.8134039616306974,0.018409635851150383,3.666892903086665,5.356596342547229,4.596840386723,0.31751998692074346,-0.3376535086862502,0.10676339018434122,5.356596342547229,13.991376329155326,0.25757614327615475,268,True
artery_coronary,raw,ENSG00000013583.10,HEBP1,1.4120519822581108,14.001525000258171,4.638554581058784,0.36093799941144805,261.57774895035664,2.8134039616306974,0.018409635851150383,3.666892903086665,5.356596342547229,4.596840386723,0.31751998692074346,-0.3376535086862502,0.10676339018434122,5.356596342547229,13.991376329155326,0.25757614327615475,268,True
