tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000266097.1,MIR5192,0.5094045823311038,7.103662576936819,-0.4830516148953957,0.020370344826001793,21.370165323640162,61.83681533233416,0.0,5.094115116824188,2.3199740722339515e-06,-0.5564272946894214,0.4076464273067526,-0.34247284269304773,0.23211463771327315,1.950067686397389,3.013676291163655,-0.5564272946894214,0.4076464273067526,7.096208613543286,0.0,1.646301999458366e-05,31,True
adipose_subcutaneous,raw,ENSG00000266097.1,MIR5192,0.7948717948722643,874.6743376529721,-0.9859126377395568,0.007037279269144919,90.35897435989781,280.050010008474,0.0,2.831000164244214,0.018182825973651458,-1.0,0.4076464273067526,-0.9714519021337318,0.1422963905625896,5.586032365678424,34.70430058765918,-1.0,0.4076464273067526,874.6715327888573,0.0,15.904000264806768,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000266097.1,MIR5192,0.4853949604804564,2.8029618491426342,-0.5705788522696309,0.038161037320589744,13.228392385823891,26.092687065371422,0.0,6.646448388975098,2.556007766244244e-10,-0.749926138824742,0.1335043437826342,-0.4488176045916258,0.1978004976349218,0.9653968942465513,0.9475020704053714,-0.749926138824742,0.1335043437826342,2.8023066814675612,0.0,7.162717641229221e-10,28,True
adipose_visceral_omentum,raw,ENSG00000266097.1,MIR5192,0.7179487179487294,660.9996118889294,-0.9874680846251934,0.003983075990624667,39.8974358974359,398.0075738027862,0.0,4.449527131111601,5.185920427866079e-05,-1.0,0.1335043437826342,-0.9737085058408271,0.12500562086437764,5.159117897313601,28.117698481048535,-1.0,0.1335043437826342,640.075110138919,0.0,0.03319378589038047,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000266097.1,MIR5192,0.2750047727282335,0.021253673386194123,-0.9857799566538208,0.046427572278539726,11.975000000910763,15.64193211940264,0.0,-6.959090222665495,1.0,-0.7573182356648637,-0.4722670379748603,-0.6077462217938774,0.088246994330465,0.18750042248369345,-0.7617225306548692,-0.7573182356648637,-0.4722670379748603,6.474820679613913e-13,0.0,6.474820679613913e-13,11,True
adrenal_gland,raw,ENSG00000266097.1,MIR5192,0.28205128205128194,289.86026441518743,-0.9936952106430951,0.001994341040583699,13.897435898156878,369.75160144877435,0.0,4.470809372619224,4.58880386793644e-05,-1.0,-0.4722670379748603,-0.9853735879312971,0.07620368990519957,5.242736262783258,26.697441998690284,-1.0,-0.4722670379748603,288.48318699616556,0.0,0.013237927643226455,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000266097.1,MIR5192,,,,,,,,,,,,,,,,,,,,,6,False
artery_aorta,raw,ENSG00000266097.1,MIR5192,-0.2688511537763456,430.63024989639376,-0.98344331887181,0.014874547121410508,1291.4665482752832,124.52156621952955,0.0,1.5741442618894748,0.2911526011522622,-1.0,0.3262612078307751,-0.9898555250697493,0.09425362990776082,10.222051036556174,113.12785112446275,-1.0,0.3262612078307751,428.45790753616416,0.0,124.74663426340965,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000266097.1,MIR5192,0.07159510719121207,3576968695.6109304,-8.45134056166485,1.6670156174760449,6.754210823666476,7.157096118391751,0.0,-6.669496707569286,1.0,-0.5896176451016371,-0.0148559156573216,-0.4058417468207736,0.164835822133898,1.0490563200725747,0.5515622201545267,-0.5896176451016371,-0.0148559156573216,0.7570895211710982,0.0,0.7570895211710981,12,True
artery_coronary,raw,ENSG00000266097.1,MIR5192,0.3076923076932298,275.9557111827136,-0.9889612699831437,0.00461891765630131,10.307692307811188,298.2501758585066,0.0,3.379822474192852,0.003342362213952427,-1.0,-0.0148559156573216,-0.9733958991113779,0.1275743615913022,4.965118410311983,24.840932492118718,-1.0,-0.0148559156573216,273.06718938650204,0.0,0.9126894556756402,268,True
